Data supplied by UK-AIR on 19/3/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
03-01-2023,01:00,6.700,R,ugm-3 (FIDAS),0.23890,R,ugm-3,4.46203,R,ugm-3,4.82833,R,ugm-3,74.97180,R,ugm-3,2.524,R,ugm-3 (Ref.eq)
03-01-2023,02:00,10.700,R,ugm-3 (FIDAS),0.19112,R,ugm-3,3.87688,R,ugm-3,4.16992,R,ugm-3,76.76793,R,ugm-3,3.844,R,ugm-3 (Ref.eq)
03-01-2023,03:00,19.025,R,ugm-3 (FIDAS),0.21501,R,ugm-3,6.74822,R,ugm-3,7.07790,R,ugm-3,72.44391,R,ugm-3,6.840,R,ugm-3 (Ref.eq)
03-01-2023,04:00,24.050,R,ugm-3 (FIDAS),0.93170,R,ugm-3,5.32010,R,ugm-3,6.74869,R,ugm-3,74.68907,R,ugm-3,9.623,R,ugm-3 (Ref.eq)
03-01-2023,05:00,29.475,R,ugm-3 (FIDAS),0.21501,R,ugm-3,4.27919,R,ugm-3,4.60886,R,ugm-3,76.48520,R,ugm-3,11.321,R,ugm-3 (Ref.eq)
03-01-2023,06:00,27.125,R,ugm-3 (FIDAS),0.39418,R,ugm-3,4.38853,R,ugm-3,4.99293,R,ugm-3,76.73467,R,ugm-3,11.840,R,ugm-3 (Ref.eq)
03-01-2023,07:00,28.625,R,ugm-3 (FIDAS),0.50169,R,ugm-3,4.60776,R,ugm-3,5.37701,R,ugm-3,76.33553,R,ugm-3,13.349,R,ugm-3 (Ref.eq)
03-01-2023,08:00,22.225,R,ugm-3 (FIDAS),0.96754,R,ugm-3,6.36250,R,ugm-3,7.84604,R,ugm-3,74.38972,R,ugm-3,11.627,R,ugm-3 (Ref.eq)
03-01-2023,09:00,27.100,R,ugm-3 (FIDAS),1.07504,R,ugm-3,7.24015,R,ugm-3,8.88852,R,ugm-3,72.79316,R,ugm-3,11.887,R,ugm-3 (Ref.eq)
03-01-2023,10:00,24.625,R,ugm-3 (FIDAS),1.14671,R,ugm-3,7.78866,R,ugm-3,9.54693,R,ugm-3,70.44821,R,ugm-3,12.241,R,ugm-3 (Ref.eq)
03-01-2023,11:00,35.550,R,ugm-3 (FIDAS),1.25422,R,ugm-3,8.39197,R,ugm-3,10.31507,R,ugm-3,68.45251,R,ugm-3,16.368,R,ugm-3 (Ref.eq)
03-01-2023,12:00,35.475,R,ugm-3 (FIDAS),1.57673,R,ugm-3,7.89746,R,ugm-3,10.31507,R,ugm-3,68.65208,R,ugm-3,16.722,R,ugm-3 (Ref.eq)
03-01-2023,13:00,29.625,R,ugm-3 (FIDAS),1.03921,R,ugm-3,7.45969,R,ugm-3,9.05312,R,ugm-3,70.44821,R,ugm-3,14.623,R,ugm-3 (Ref.eq)
03-01-2023,14:00,30.375,R,ugm-3 (FIDAS),1.11088,R,ugm-3,6.74626,R,ugm-3,8.44958,R,ugm-3,70.89724,R,ugm-3,14.269,R,ugm-3 (Ref.eq)
03-01-2023,15:00,31.425,R,ugm-3 (FIDAS),1.36172,R,ugm-3,8.61120,R,ugm-3,10.69915,R,ugm-3,68.80176,R,ugm-3,13.561,R,ugm-3 (Ref.eq)
03-01-2023,16:00,16.600,R,ugm-3 (FIDAS),1.00337,R,ugm-3,7.45977,R,ugm-3,8.99826,R,ugm-3,69.60004,R,ugm-3,8.255,R,ugm-3 (Ref.eq)
03-01-2023,17:00,12.150,R,ugm-3 (FIDAS),1.18255,R,ugm-3,7.02044,R,ugm-3,8.83365,R,ugm-3,69.15101,R,ugm-3,7.335,R,ugm-3 (Ref.eq)
03-01-2023,18:00,24.500,R,ugm-3 (FIDAS),0.86003,R,ugm-3,6.30787,R,ugm-3,7.62657,R,ugm-3,70.49810,R,ugm-3,13.892,R,ugm-3 (Ref.eq)
03-01-2023,19:00,28.450,R,ugm-3 (FIDAS),0.68086,R,ugm-3,6.08879,R,ugm-3,7.13276,R,ugm-3,71.34628,R,ugm-3,15.991,R,ugm-3 (Ref.eq)
03-01-2023,20:00,31.925,R,ugm-3 (FIDAS),0.53752,R,ugm-3,4.49795,R,ugm-3,5.32214,R,ugm-3,72.69337,R,ugm-3,16.816,R,ugm-3 (Ref.eq)
03-01-2023,21:00,30.500,R,ugm-3 (FIDAS),0.71670,R,ugm-3,4.38782,R,ugm-3,5.48674,R,ugm-3,73.84090,R,ugm-3,15.330,R,ugm-3 (Ref.eq)
03-01-2023,22:00,27.025,R,ugm-3 (FIDAS),0.39418,R,ugm-3,4.33366,R,ugm-3,4.93807,R,ugm-3,73.94069,R,ugm-3,13.231,R,ugm-3 (Ref.eq)
03-01-2023,23:00,28.450,R,ugm-3 (FIDAS),0.32251,R,ugm-3,3.84001,R,ugm-3,4.33452,R,ugm-3,74.63918,R,ugm-3,13.915,R,ugm-3 (Ref.eq)
03-01-2023,24:00,27.825,R,ugm-3 (FIDAS),0.32251,R,ugm-3,3.07187,R,ugm-3,3.56638,R,ugm-3,75.88649,R,ugm-3,14.387,R,ugm-3 (Ref.eq)
04-01-2023,01:00,28.275,R,ugm-3 (FIDAS),0.57367,R,ugm-3,3.87786,R,ugm-3,4.75747,R,ugm-3,74.77223,R,ugm-3,16.014,R,ugm-3 (Ref.eq)
04-01-2023,02:00,40.125,R,ugm-3 (FIDAS),0.28683,R,ugm-3,3.00021,R,ugm-3,3.44001,R,ugm-3,74.50613,R,ugm-3,20.236,R,ugm-3 (Ref.eq)
04-01-2023,03:00,34.950,R,ugm-3 (FIDAS),0.21513,R,ugm-3,2.30505,R,ugm-3,2.63491,R,ugm-3,75.58714,R,ugm-3,19.599,R,ugm-3 (Ref.eq)
04-01-2023,04:00,16.650,R,ugm-3 (FIDAS),0.25098,R,ugm-3,1.97561,R,ugm-3,2.36043,R,ugm-3,75.43746,R,ugm-3,10.849,R,ugm-3 (Ref.eq)
04-01-2023,05:00,12.675,R,ugm-3 (FIDAS),0.14342,R,ugm-3,1.75628,R,ugm-3,1.97618,R,ugm-3,75.68692,R,ugm-3,7.854,R,ugm-3 (Ref.eq)
04-01-2023,06:00,10.175,R,ugm-3 (FIDAS),0.21513,R,ugm-3,2.52463,R,ugm-3,2.85448,R,ugm-3,73.69122,R,ugm-3,5.943,R,ugm-3 (Ref.eq)
04-01-2023,07:00,12.475,R,ugm-3 (FIDAS),0.21513,R,ugm-3,5.04974,R,ugm-3,5.37960,R,ugm-3,69.84950,R,ugm-3,5.967,R,ugm-3 (Ref.eq)
04-01-2023,08:00,20.850,R,ugm-3 (FIDAS),0.39440,R,ugm-3,8.89190,R,ugm-3,9.49663,R,ugm-3,64.56090,R,ugm-3,9.528,R,ugm-3 (Ref.eq)
04-01-2023,09:00,23.775,R,ugm-3 (FIDAS),0.50196,R,ugm-3,9.05634,R,ugm-3,9.82600,R,ugm-3,65.75832,R,ugm-3,11.793,R,ugm-3 (Ref.eq)
04-01-2023,10:00,30.400,R,ugm-3 (FIDAS),0.86050,R,ugm-3,11.36106,R,ugm-3,12.68048,R,ugm-3,62.66498,R,ugm-3,14.788,R,ugm-3 (Ref.eq)
04-01-2023,11:00,38.025,R,ugm-3 (FIDAS),0.86050,R,ugm-3,10.64744,R,ugm-3,11.96686,R,ugm-3,62.86455,R,ugm-3,18.939,R,ugm-3 (Ref.eq)
04-01-2023,12:00,39.950,R,ugm-3 (FIDAS),1.25490,R,ugm-3,11.79931,R,ugm-3,13.72346,R,ugm-3,59.62154,R,ugm-3,20.377,R,ugm-3 (Ref.eq)
04-01-2023,13:00,37.375,R,ugm-3 (FIDAS),1.43417,R,ugm-3,13.88487,R,ugm-3,16.08389,R,ugm-3,56.47831,R,ugm-3,19.010,R,ugm-3 (Ref.eq)
04-01-2023,14:00,32.625,R,ugm-3 (FIDAS),1.11148,R,ugm-3,11.19581,R,ugm-3,12.90005,R,ugm-3,58.67358,R,ugm-3,17.500,R,ugm-3 (Ref.eq)
04-01-2023,15:00,33.250,R,ugm-3 (FIDAS),1.29075,R,ugm-3,13.68392,R,ugm-3,15.66304,R,ugm-3,52.83616,R,ugm-3,17.099,R,ugm-3 (Ref.eq)
04-01-2023,16:00,34.625,R,ugm-3 (FIDAS),1.00392,R,ugm-3,12.51351,R,ugm-3,14.05282,R,ugm-3,53.93379,R,ugm-3,17.217,R,ugm-3 (Ref.eq)
04-01-2023,17:00,32.425,R,ugm-3 (FIDAS),0.68123,R,ugm-3,12.12999,R,ugm-3,13.17452,R,ugm-3,53.48476,R,ugm-3,16.604,R,ugm-3 (Ref.eq)
04-01-2023,18:00,29.750,R,ugm-3 (FIDAS),0.53781,R,ugm-3,8.34264,R,ugm-3,9.16727,R,ugm-3,59.12261,R,ugm-3,17.052,R,ugm-3 (Ref.eq)
04-01-2023,19:00,31.175,R,ugm-3 (FIDAS),0.46610,R,ugm-3,6.69599,R,ugm-3,7.41067,R,ugm-3,59.32218,R,ugm-3,18.656,R,ugm-3 (Ref.eq)
04-01-2023,20:00,28.400,R,ugm-3 (FIDAS),0.32269,R,ugm-3,5.81801,R,ugm-3,6.31279,R,ugm-3,60.96864,R,ugm-3,15.637,R,ugm-3 (Ref.eq)
04-01-2023,21:00,32.825,R,ugm-3 (FIDAS),0.28683,R,ugm-3,6.14746,R,ugm-3,6.58726,R,ugm-3,59.77122,R,ugm-3,17.052,R,ugm-3 (Ref.eq)
04-01-2023,22:00,44.150,R,ugm-3 (FIDAS),0.25098,R,ugm-3,6.80626,R,ugm-3,7.19109,R,ugm-3,57.47616,R,ugm-3,20.566,R,ugm-3 (Ref.eq)
04-01-2023,23:00,40.050,R,ugm-3 (FIDAS),0.28683,R,ugm-3,6.03767,R,ugm-3,6.47747,R,ugm-3,58.07487,R,ugm-3,18.986,R,ugm-3 (Ref.eq)
04-01-2023,24:00,36.025,R,ugm-3 (FIDAS),0.32269,R,ugm-3,5.98269,R,ugm-3,6.47747,R,ugm-3,57.67573,R,ugm-3,17.335,R,ugm-3 (Ref.eq)
05-01-2023,01:00,31.975,R,ugm-3 (FIDAS),0.28699,R,ugm-3,4.10003,R,ugm-3,4.54008,R,ugm-3,61.46756,R,ugm-3,16.109,R,ugm-3 (Ref.eq)
05-01-2023,02:00,28.000,R,ugm-3 (FIDAS),0.14349,R,ugm-3,3.95392,R,ugm-3,4.17394,R,ugm-3,63.06412,R,ugm-3,14.576,R,ugm-3 (Ref.eq)
05-01-2023,03:00,9.950,R,ugm-3 (FIDAS),0.14349,R,ugm-3,3.02028,R,ugm-3,3.24030,R,ugm-3,64.11186,R,ugm-3,5.826,R,ugm-3 (Ref.eq)
05-01-2023,04:00,3.250,R,ugm-3 (FIDAS),0.32286,R,ugm-3,3.67889,R,ugm-3,4.17394,R,ugm-3,66.75617,R,ugm-3,1.651,R,ugm-3 (Ref.eq)
05-01-2023,05:00,5.075,R,ugm-3 (FIDAS),0.14349,R,ugm-3,2.25139,R,ugm-3,2.47141,R,ugm-3,68.25294,R,ugm-3,2.925,R,ugm-3 (Ref.eq)
05-01-2023,06:00,11.875,R,ugm-3 (FIDAS),0.21524,R,ugm-3,3.56931,R,ugm-3,3.89934,R,ugm-3,67.75402,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
05-01-2023,07:00,19.500,R,ugm-3 (FIDAS),0.39461,R,ugm-3,5.93045,R,ugm-3,6.53551,R,ugm-3,66.20735,R,ugm-3,11.887,R,ugm-3 (Ref.eq)
05-01-2023,08:00,25.350,R,ugm-3 (FIDAS),0.82509,R,ugm-3,9.82877,R,ugm-3,11.09389,R,ugm-3,62.11616,R,ugm-3,14.552,R,ugm-3 (Ref.eq)
05-01-2023,09:00,28.650,R,ugm-3 (FIDAS),1.21970,R,ugm-3,13.06813,R,ugm-3,14.93831,R,ugm-3,59.62154,R,ugm-3,15.920,R,ugm-3 (Ref.eq)
05-01-2023,10:00,25.775,R,ugm-3 (FIDAS),1.29145,R,ugm-3,11.58511,R,ugm-3,13.56531,R,ugm-3,62.26584,R,ugm-3,13.892,R,ugm-3 (Ref.eq)
05-01-2023,11:00,23.050,R,ugm-3 (FIDAS),1.29145,R,ugm-3,9.82766,R,ugm-3,11.80786,R,ugm-3,64.11186,R,ugm-3,12.382,R,ugm-3 (Ref.eq)
05-01-2023,12:00,13.150,R,ugm-3 (FIDAS),1.18383,R,ugm-3,8.34507,R,ugm-3,10.16025,R,ugm-3,66.45681,R,ugm-3,7.170,R,ugm-3 (Ref.eq)
05-01-2023,13:00,15.300,R,ugm-3 (FIDAS),1.65018,R,ugm-3,10.37602,R,ugm-3,12.90626,R,ugm-3,64.41122,R,ugm-3,6.958,R,ugm-3 (Ref.eq)
05-01-2023,14:00,16.900,R,ugm-3 (FIDAS),1.14796,R,ugm-3,9.16896,R,ugm-3,10.92913,R,ugm-3,66.25724,R,ugm-3,7.807,R,ugm-3 (Ref.eq)
05-01-2023,15:00,20.425,R,ugm-3 (FIDAS),1.29145,R,ugm-3,9.05878,R,ugm-3,11.03898,R,ugm-3,67.10541,R,ugm-3,9.127,R,ugm-3 (Ref.eq)
05-01-2023,16:00,21.925,R,ugm-3 (FIDAS),1.04033,R,ugm-3,7.96097,R,ugm-3,9.55613,R,ugm-3,68.35273,R,ugm-3,9.693,R,ugm-3 (Ref.eq)
05-01-2023,17:00,22.575,R,ugm-3 (FIDAS),1.29145,R,ugm-3,9.82766,R,ugm-3,11.80786,R,ugm-3,67.80391,R,ugm-3,10.448,R,ugm-3 (Ref.eq)
05-01-2023,18:00,21.800,R,ugm-3 (FIDAS),1.68606,R,ugm-3,9.93657,R,ugm-3,12.52182,R,ugm-3,67.75402,R,ugm-3,10.118,R,ugm-3 (Ref.eq)
05-01-2023,19:00,21.050,R,ugm-3 (FIDAS),1.11208,R,ugm-3,9.00429,R,ugm-3,10.70945,R,ugm-3,68.00348,R,ugm-3,9.693,R,ugm-3 (Ref.eq)
05-01-2023,20:00,22.600,R,ugm-3 (FIDAS),0.64573,R,ugm-3,6.64382,R,ugm-3,7.63392,R,ugm-3,69.15101,R,ugm-3,10.259,R,ugm-3 (Ref.eq)
05-01-2023,21:00,23.400,R,ugm-3 (FIDAS),0.60985,R,ugm-3,5.98486,R,ugm-3,6.91996,R,ugm-3,69.69982,R,ugm-3,10.189,R,ugm-3 (Ref.eq)
05-01-2023,22:00,19.825,R,ugm-3 (FIDAS),0.50223,R,ugm-3,4.33751,R,ugm-3,5.10759,R,ugm-3,72.79316,R,ugm-3,8.915,R,ugm-3 (Ref.eq)
05-01-2023,23:00,6.800,R,ugm-3 (FIDAS),0.21524,R,ugm-3,7.41373,R,ugm-3,7.74376,R,ugm-3,70.84735,R,ugm-3,3.184,R,ugm-3 (Ref.eq)
05-01-2023,24:00,3.775,R,ugm-3 (FIDAS),0.25112,R,ugm-3,4.72255,R,ugm-3,5.10759,R,ugm-3,71.19660,R,ugm-3,2.193,R,ugm-3 (Ref.eq)
06-01-2023,01:00,9.025,R,ugm-3 (FIDAS),0.23929,R,ugm-3,2.19728,R,ugm-3,2.56418,R,ugm-3,74.63918,R,ugm-3,3.491,R,ugm-3 (Ref.eq)
06-01-2023,02:00,18.850,R,ugm-3 (FIDAS),0.19143,R,ugm-3,4.02895,R,ugm-3,4.32247,R,ugm-3,72.57696,R,ugm-3,5.920,R,ugm-3 (Ref.eq)
06-01-2023,03:00,12.750,R,ugm-3 (FIDAS),0.21536,R,ugm-3,3.24132,R,ugm-3,3.57154,R,ugm-3,75.48735,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
06-01-2023,04:00,17.800,R,ugm-3 (FIDAS),0.14357,R,ugm-3,2.85688,R,ugm-3,3.07702,R,ugm-3,73.49165,R,ugm-3,6.274,R,ugm-3 (Ref.eq)
06-01-2023,05:00,18.525,R,ugm-3 (FIDAS),0.32304,R,ugm-3,5.71366,R,ugm-3,6.20898,R,ugm-3,62.26584,R,ugm-3,6.792,R,ugm-3 (Ref.eq)
06-01-2023,06:00,19.775,R,ugm-3 (FIDAS),0.32304,R,ugm-3,12.80179,R,ugm-3,13.29710,R,ugm-3,49.94239,R,ugm-3,7.076,R,ugm-3 (Ref.eq)
06-01-2023,07:00,16.700,R,ugm-3 (FIDAS),15.14685,R,ugm-3,43.75519,R,ugm-3,66.98003,R,ugm-3,13.82022,R,ugm-3,6.132,R,ugm-3 (Ref.eq)
06-01-2023,08:00,14.125,R,ugm-3 (FIDAS),16.11596,R,ugm-3,42.70881,R,ugm-3,67.41961,R,ugm-3,29.28690,R,ugm-3,5.802,R,ugm-3 (Ref.eq)
06-01-2023,09:00,13.325,R,ugm-3 (FIDAS),3.51751,R,ugm-3,20.48645,R,ugm-3,25.87990,R,ugm-3,61.86670,R,ugm-3,4.929,R,ugm-3 (Ref.eq)
06-01-2023,10:00,12.225,R,ugm-3 (FIDAS),1.11268,R,ugm-3,12.58005,R,ugm-3,14.28614,R,ugm-3,69.10111,R,ugm-3,4.505,R,ugm-3 (Ref.eq)
06-01-2023,11:00,10.150,R,ugm-3 (FIDAS),2.40483,R,ugm-3,17.96165,R,ugm-3,21.64900,R,ugm-3,62.51530,R,ugm-3,4.104,R,ugm-3 (Ref.eq)
