Data supplied by UK-AIR on 26/5/2022
All Data GMT hour ending  NB:  Upto 17/05/2021 PM10 were measured with a TEOM FDMS, from 17/05/2021 PM10 were measured with a FIDAS
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
24-04-2021,07:00,35.700,R,ugm-3 (TEOM FDMS),1.16266,R,ugm-3,10.94288,R,ugm-3,12.72559,R,ugm-3,27.100,R,ugm-3 (TEOM FDMS),16.700,R,ugm-3 (TEOM FDMS),54.73207,R,ugm-3,20.600,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
24-04-2021,08:00,31.500,R,ugm-3 (TEOM FDMS),1.32414,R,ugm-3,9.60593,R,ugm-3,11.63624,R,ugm-3,22.700,R,ugm-3 (TEOM FDMS),10.100,R,ugm-3 (TEOM FDMS),60.91874,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
24-04-2021,09:00,29.200,R,ugm-3 (TEOM FDMS),1.29184,R,ugm-3,7.82336,R,ugm-3,9.80415,R,ugm-3,21.300,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),68.85165,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS)
24-04-2021,10:00,30.800,R,ugm-3 (TEOM FDMS),1.45332,R,ugm-3,7.82334,R,ugm-3,10.05173,R,ugm-3,27.200,R,ugm-3 (TEOM FDMS),13.100,R,ugm-3 (TEOM FDMS),73.59144,R,ugm-3,17.400,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
24-04-2021,11:00,31.900,R,ugm-3 (TEOM FDMS),1.16266,R,ugm-3,7.82337,R,ugm-3,9.60609,R,ugm-3,28.300,R,ugm-3 (TEOM FDMS),14.700,R,ugm-3 (TEOM FDMS),76.73467,R,ugm-3,17.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
24-04-2021,12:00,34.300,R,ugm-3 (TEOM FDMS),1.06577,R,ugm-3,7.37774,R,ugm-3,9.01190,R,ugm-3,28.500,R,ugm-3 (TEOM FDMS),15.400,R,ugm-3 (TEOM FDMS),81.62413,R,ugm-3,20.700,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS)
24-04-2021,13:00,30.200,R,ugm-3 (TEOM FDMS),0.96888,R,ugm-3,6.98163,R,ugm-3,8.46722,R,ugm-3,23.800,R,ugm-3 (TEOM FDMS),13.000,R,ugm-3 (TEOM FDMS),84.46800,R,ugm-3,20.800,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS)
24-04-2021,14:00,27.900,R,ugm-3 (TEOM FDMS),0.74281,R,ugm-3,5.54569,R,ugm-3,6.68465,R,ugm-3,19.500,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),86.66327,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS)
24-04-2021,15:00,30.200,R,ugm-3 (TEOM FDMS),0.74281,R,ugm-3,5.19908,R,ugm-3,6.33804,R,ugm-3,22.900,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),89.20779,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS)
24-04-2021,16:00,23.900,R,ugm-3 (TEOM FDMS),1.03347,R,ugm-3,5.24856,R,ugm-3,6.83320,R,ugm-3,18.100,R,ugm-3 (TEOM FDMS),8.400,R,ugm-3 (TEOM FDMS),87.76091,R,ugm-3,12.400,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
24-04-2021,17:00,19.400,R,ugm-3 (TEOM FDMS),0.54903,R,ugm-3,5.24862,R,ugm-3,6.09046,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),88.25983,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
24-04-2021,18:00,18.700,R,ugm-3 (TEOM FDMS),0.12918,R,ugm-3,4.80303,R,ugm-3,5.00111,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),86.86284,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
24-04-2021,19:00,16.700,R,ugm-3 (TEOM FDMS),0.12918,R,ugm-3,5.44674,R,ugm-3,5.64482,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),87.16220,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
24-04-2021,20:00,19.600,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,4.90208,R,ugm-3,4.90208,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),8.500,R,ugm-3 (TEOM FDMS),87.11231,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
24-04-2021,21:00,17.400,R,ugm-3 (TEOM FDMS),-0.03230,R,ugm-3,5.14966,R,ugm-3,5.10014,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),8.900,R,ugm-3 (TEOM FDMS),84.56779,R,ugm-3,12.000,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
24-04-2021,22:00,19.300,R,ugm-3 (TEOM FDMS),0.06459,R,ugm-3,6.58561,R,ugm-3,6.68465,R,ugm-3,13.800,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS),80.17725,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
24-04-2021,23:00,18.700,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,5.39724,R,ugm-3,5.39724,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),7.800,R,ugm-3 (TEOM FDMS),82.22284,R,ugm-3,11.700,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
24-04-2021,24:00,19.800,R,ugm-3 (TEOM FDMS),-0.03230,R,ugm-3,4.85257,R,ugm-3,4.80305,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),82.42241,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
25-04-2021,01:00,20.300,R,ugm-3 (TEOM FDMS),0.04308,R,ugm-3,4.88767,R,ugm-3,4.95372,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),79.96105,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
25-04-2021,02:00,16.900,R,ugm-3 (TEOM FDMS),0.12924,R,ugm-3,4.09506,R,ugm-3,4.29323,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),84.41811,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
25-04-2021,03:00,15.400,R,ugm-3 (TEOM FDMS),0.12924,R,ugm-3,4.30972,R,ugm-3,4.50789,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),8.300,R,ugm-3 (TEOM FDMS),82.72177,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
25-04-2021,04:00,13.900,R,ugm-3 (TEOM FDMS),0.19386,R,ugm-3,3.66573,R,ugm-3,3.96298,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS),78.53080,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
25-04-2021,05:00,12.900,R,ugm-3 (TEOM FDMS),0.22617,R,ugm-3,3.91341,R,ugm-3,4.26020,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),72.39402,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS)
25-04-2021,06:00,15.100,R,ugm-3 (TEOM FDMS),0.29079,R,ugm-3,4.40878,R,ugm-3,4.85465,R,ugm-3,10.900,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),66.90584,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS)
25-04-2021,07:00,15.700,R,ugm-3 (TEOM FDMS),0.64620,R,ugm-3,5.25087,R,ugm-3,6.24169,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),62.46541,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS),1.300,R,ugm-3 (TEOM FDMS)
25-04-2021,08:00,14.200,R,ugm-3 (TEOM FDMS),1.68012,R,ugm-3,5.79565,R,ugm-3,8.37179,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS),60.96864,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS)
25-04-2021,09:00,17.500,R,ugm-3 (TEOM FDMS),0.90468,R,ugm-3,4.65639,R,ugm-3,6.04354,R,ugm-3,13.400,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),62.06627,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
25-04-2021,10:00,15.200,R,ugm-3 (TEOM FDMS),1.16316,R,ugm-3,4.75543,R,ugm-3,6.53891,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),63.86240,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
25-04-2021,11:00,18.200,R,ugm-3 (TEOM FDMS),1.00161,R,ugm-3,4.60684,R,ugm-3,6.14262,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),66.35703,R,ugm-3,9.700,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
25-04-2021,12:00,16.200,R,ugm-3 (TEOM FDMS),1.00161,R,ugm-3,4.80499,R,ugm-3,6.34076,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),68.50240,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS),1.700,R,ugm-3 (TEOM FDMS)
25-04-2021,13:00,16.700,R,ugm-3 (TEOM FDMS),1.03392,R,ugm-3,5.39943,R,ugm-3,6.98475,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),71.34628,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS),2.000,R,ugm-3 (TEOM FDMS)
25-04-2021,14:00,20.900,R,ugm-3 (TEOM FDMS),0.93699,R,ugm-3,4.90407,R,ugm-3,6.34076,R,ugm-3,18.100,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),74.68907,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
25-04-2021,15:00,19.300,R,ugm-3 (TEOM FDMS),0.96930,R,ugm-3,5.84527,R,ugm-3,7.33151,R,ugm-3,17.900,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),75.83660,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
25-04-2021,16:00,19.200,R,ugm-3 (TEOM FDMS),0.54927,R,ugm-3,4.65643,R,ugm-3,5.49863,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),7.300,R,ugm-3 (TEOM FDMS),78.92994,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
25-04-2021,17:00,17.200,R,ugm-3 (TEOM FDMS),0.35541,R,ugm-3,4.40877,R,ugm-3,4.95372,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),82.12306,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
25-04-2021,18:00,21.100,R,ugm-3 (TEOM FDMS),0.38772,R,ugm-3,5.64720,R,ugm-3,6.24169,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),79.72822,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
25-04-2021,19:00,20.400,R,ugm-3 (TEOM FDMS),0.22617,R,ugm-3,6.24166,R,ugm-3,6.58845,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),77.78241,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
25-04-2021,20:00,19.900,R,ugm-3 (TEOM FDMS),0.03231,R,ugm-3,7.57919,R,ugm-3,7.62873,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),73.39187,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),0.800,R,ugm-3 (TEOM FDMS)
25-04-2021,21:00,21.700,R,ugm-3 (TEOM FDMS),0.03231,R,ugm-3,8.61947,R,ugm-3,8.66901,R,ugm-3,17.900,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),67.80391,R,ugm-3,10.700,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
25-04-2021,22:00,19.900,R,ugm-3 (TEOM FDMS),0.22617,R,ugm-3,8.17361,R,ugm-3,8.52040,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),67.90369,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS)
25-04-2021,23:00,17.900,R,ugm-3 (TEOM FDMS),0.19386,R,ugm-3,6.73704,R,ugm-3,7.03428,R,ugm-3,15.200,R,ugm-3 (TEOM FDMS),5.900,R,ugm-3 (TEOM FDMS),65.65853,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS)
25-04-2021,24:00,17.900,R,ugm-3 (TEOM FDMS),0.16155,R,ugm-3,3.46759,R,ugm-3,3.71529,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),3.700,R,ugm-3 (TEOM FDMS),64.61079,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),8.700,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
26-04-2021,01:00,12.100,R,ugm-3 (TEOM FDMS),0.00000,R,ugm-3,2.64312,R,ugm-3,2.64312,R,ugm-3,2.100,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),64.46111,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),1.900,R,ugm-3 (TEOM FDMS)
26-04-2021,02:00,9.800,R,ugm-3 (TEOM FDMS),0.12930,R,ugm-3,3.03957,R,ugm-3,3.23782,R,ugm-3,5.600,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),61.13494,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
26-04-2021,03:00,11.300,R,ugm-3 (TEOM FDMS),0.19394,R,ugm-3,3.36996,R,ugm-3,3.66733,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),59.92089,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
26-04-2021,04:00,15.300,R,ugm-3 (TEOM FDMS),0.29092,R,ugm-3,4.70802,R,ugm-3,5.15408,R,ugm-3,9.500,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS),57.37638,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
26-04-2021,05:00,15.300,R,ugm-3 (TEOM FDMS),0.32324,R,ugm-3,4.80714,R,ugm-3,5.30276,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS),58.67358,R,ugm-3,10.100,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),3.100,R,ugm-3 (TEOM FDMS)
26-04-2021,06:00,14.200,R,ugm-3 (TEOM FDMS),0.45253,R,ugm-3,5.50094,R,ugm-3,6.19481,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),58.42412,R,ugm-3,7.700,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
26-04-2021,07:00,16.000,R,ugm-3 (TEOM FDMS),0.90507,R,ugm-3,7.08675,R,ugm-3,8.47451,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS),58.22455,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),4.700,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
26-04-2021,08:00,19.800,R,ugm-3 (TEOM FDMS),2.10105,R,ugm-3,9.26718,R,ugm-3,12.48874,R,ugm-3,15.500,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),56.47831,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
26-04-2021,09:00,14.600,R,ugm-3 (TEOM FDMS),1.35760,R,ugm-3,6.14509,R,ugm-3,8.22671,R,ugm-3,10.000,R,ugm-3 (TEOM FDMS),4.100,R,ugm-3 (TEOM FDMS),60.02068,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
26-04-2021,10:00,14.300,R,ugm-3 (TEOM FDMS),1.42225,R,ugm-3,6.34331,R,ugm-3,8.52406,R,ugm-3,12.500,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),62.81466,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
26-04-2021,11:00,13.700,R,ugm-3 (TEOM FDMS),1.74549,R,ugm-3,6.78930,R,ugm-3,9.46568,R,ugm-3,12.300,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS),65.40907,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS),1.100,R,ugm-3 (TEOM FDMS)
26-04-2021,12:00,18.200,R,ugm-3 (TEOM FDMS),1.87478,R,ugm-3,7.23531,R,ugm-3,10.10994,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),67.00563,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS)
26-04-2021,13:00,16.100,R,ugm-3 (TEOM FDMS),1.55155,R,ugm-3,6.78932,R,ugm-3,9.16832,R,ugm-3,13.700,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),68.70197,R,ugm-3,10.600,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
26-04-2021,14:00,16.800,R,ugm-3 (TEOM FDMS),1.61619,R,ugm-3,7.48313,R,ugm-3,9.96126,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),5.300,R,ugm-3 (TEOM FDMS),70.24864,R,ugm-3,9.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
26-04-2021,15:00,17.200,R,ugm-3 (TEOM FDMS),1.55155,R,ugm-3,7.38403,R,ugm-3,9.76303,R,ugm-3,12.600,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),73.29208,R,ugm-3,11.100,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
26-04-2021,16:00,18.200,R,ugm-3 (TEOM FDMS),1.45457,R,ugm-3,8.67256,R,ugm-3,10.90287,R,ugm-3,15.900,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),72.59359,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),2.300,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
26-04-2021,17:00,17.900,R,ugm-3 (TEOM FDMS),1.13134,R,ugm-3,8.92039,R,ugm-3,10.65508,R,ugm-3,16.900,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),72.54370,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),1.000,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
26-04-2021,18:00,22.000,R,ugm-3 (TEOM FDMS),1.51922,R,ugm-3,11.24959,R,ugm-3,13.57903,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),6.800,R,ugm-3 (TEOM FDMS),68.15316,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
26-04-2021,19:00,19.000,R,ugm-3 (TEOM FDMS),0.38789,R,ugm-3,9.46563,R,ugm-3,10.06038,R,ugm-3,13.900,R,ugm-3 (TEOM FDMS),7.400,R,ugm-3 (TEOM FDMS),68.70197,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
26-04-2021,20:00,22.000,R,ugm-3 (TEOM FDMS),0.16162,R,ugm-3,10.90285,R,ugm-3,11.15067,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),67.20520,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
26-04-2021,21:00,22.300,R,ugm-3 (TEOM FDMS),0.22627,R,ugm-3,16.80031,R,ugm-3,17.14724,R,ugm-3,17.100,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),56.42842,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS),1.200,R,ugm-3 (TEOM FDMS)
26-04-2021,22:00,23.100,R,ugm-3 (TEOM FDMS),0.22627,R,ugm-3,19.22867,R,ugm-3,19.57561,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),8.000,R,ugm-3 (TEOM FDMS),50.89035,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),9.600,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
26-04-2021,23:00,15.000,R,ugm-3 (TEOM FDMS),0.16162,R,ugm-3,8.02846,R,ugm-3,8.27627,R,ugm-3,7.900,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS),64.51100,R,ugm-3,8.800,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS),3.000,R,ugm-3 (TEOM FDMS)
26-04-2021,24:00,20.000,R,ugm-3 (TEOM FDMS),0.16162,R,ugm-3,11.15064,R,ugm-3,11.39846,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),9.300,R,ugm-3 (TEOM FDMS),52.73637,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
27-04-2021,01:00,16.800,R,ugm-3 (TEOM FDMS),0.21559,R,ugm-3,6.61061,R,ugm-3,6.94117,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),9.500,R,ugm-3 (TEOM FDMS),59.13924,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
27-04-2021,02:00,15.800,R,ugm-3 (TEOM FDMS),0.25870,R,ugm-3,6.21397,R,ugm-3,6.61064,R,ugm-3,11.300,R,ugm-3 (TEOM FDMS),6.500,R,ugm-3 (TEOM FDMS),53.35171,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),4.500,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
27-04-2021,03:00,16.200,R,ugm-3 (TEOM FDMS),0.12935,R,ugm-3,4.95796,R,ugm-3,5.15630,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),55.08132,R,ugm-3,10.400,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS),4.800,R,ugm-3 (TEOM FDMS)
