Data supplied by UK-AIR on 17/3/2022
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Tavistock Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
02-01-2021,23:00,2.59527,R,ugm-3,9.55357,R,ugm-3,13.53293,R,ugm-3
02-01-2021,24:00,1.83399,R,ugm-3,8.38575,R,ugm-3,11.19783,R,ugm-3
03-01-2021,01:00,3.78674,R,ugm-3,8.63934,R,ugm-3,14.44560,R,ugm-3
03-01-2021,02:00,3.80983,R,ugm-3,8.86948,R,ugm-3,14.71114,R,ugm-3
03-01-2021,03:00,1.35076,R,ugm-3,4.83301,R,ugm-3,6.90415,R,ugm-3
03-01-2021,04:00,1.24686,R,ugm-3,4.19570,R,ugm-3,6.10751,R,ugm-3
03-01-2021,05:00,0.86587,R,ugm-3,3.98323,R,ugm-3,5.31088,R,ugm-3
03-01-2021,06:00,2.49371,R,ugm-3,6.63880,R,ugm-3,10.46244,R,ugm-3
03-01-2021,07:00,7.96602,R,ugm-3,13.91515,R,ugm-3,26.12954,R,ugm-3
03-01-2021,08:00,6.75380,R,ugm-3,12.00314,R,ugm-3,22.35881,R,ugm-3
03-01-2021,09:00,6.13037,R,ugm-3,11.94998,R,ugm-3,21.34974,R,ugm-3
03-01-2021,10:00,12.53782,R,ugm-3,20.28858,R,ugm-3,39.51296,R,ugm-3
03-01-2021,11:00,17.38670,R,ugm-3,23.58171,R,ugm-3,50.24094,R,ugm-3
03-01-2021,12:00,12.08756,R,ugm-3,21.61626,R,ugm-3,40.15027,R,ugm-3
03-01-2021,13:00,14.02712,R,ugm-3,21.03222,R,ugm-3,42.54016,R,ugm-3
03-01-2021,14:00,17.17889,R,ugm-3,23.90035,R,ugm-3,50.24094,R,ugm-3
03-01-2021,15:00,14.44273,R,ugm-3,19.06723,R,ugm-3,41.21244,R,ugm-3
03-01-2021,16:00,7.86211,R,ugm-3,12.26877,R,ugm-3,24.32384,R,ugm-3
03-01-2021,17:00,11.29096,R,ugm-3,22.09418,R,ugm-3,39.40674,R,ugm-3
03-01-2021,18:00,9.07433,R,ugm-3,19.86343,R,ugm-3,33.77721,R,ugm-3
03-01-2021,19:00,5.57621,R,ugm-3,14.33983,R,ugm-3,22.88990,R,ugm-3
03-01-2021,20:00,7.34259,R,ugm-3,13.75578,R,ugm-3,25.01425,R,ugm-3
03-01-2021,21:00,6.54599,R,ugm-3,12.32177,R,ugm-3,22.35881,R,ugm-3
03-01-2021,22:00,2.84006,R,ugm-3,9.02873,R,ugm-3,13.38342,R,ugm-3
03-01-2021,23:00,2.00882,R,ugm-3,7.80716,R,ugm-3,10.88731,R,ugm-3
03-01-2021,24:00,1.21222,R,ugm-3,7.32912,R,ugm-3,9.18783,R,ugm-3
04-01-2021,01:00,0.83199,R,ugm-3,7.01529,R,ugm-3,8.29099,R,ugm-3
04-01-2021,02:00,0.90132,R,ugm-3,5.36771,R,ugm-3,6.74971,R,ugm-3
04-01-2021,03:00,0.51999,R,ugm-3,4.14539,R,ugm-3,4.94270,R,ugm-3
04-01-2021,04:00,0.72799,R,ugm-3,3.72018,R,ugm-3,4.83641,R,ugm-3
04-01-2021,05:00,1.38665,R,ugm-3,4.35782,R,ugm-3,6.48398,R,ugm-3
04-01-2021,06:00,3.77861,R,ugm-3,7.22732,R,ugm-3,13.02110,R,ugm-3
04-01-2021,07:00,8.38920,R,ugm-3,11.58452,R,ugm-3,24.44778,R,ugm-3
04-01-2021,08:00,24.75160,R,ugm-3,28.69484,R,ugm-3,66.64677,R,ugm-3
04-01-2021,09:00,22.98363,R,ugm-3,29.33294,R,ugm-3,64.57402,R,ugm-3
04-01-2021,10:00,17.92238,R,ugm-3,22.10587,R,ugm-3,49.58647,R,ugm-3
04-01-2021,11:00,13.90111,R,ugm-3,18.49262,R,ugm-3,39.80736,R,ugm-3
04-01-2021,12:00,14.10911,R,ugm-3,17.37649,R,ugm-3,39.01015,R,ugm-3
04-01-2021,13:00,18.06104,R,ugm-3,23.43453,R,ugm-3,51.12774,R,ugm-3
04-01-2021,14:00,22.74097,R,ugm-3,24.54973,R,ugm-3,59.41873,R,ugm-3
04-01-2021,15:00,17.33306,R,ugm-3,22.26543,R,ugm-3,48.84241,R,ugm-3
04-01-2021,16:00,19.41302,R,ugm-3,27.63291,R,ugm-3,57.39913,R,ugm-3
04-01-2021,17:00,20.93833,R,ugm-3,28.53612,R,ugm-3,60.64112,R,ugm-3
04-01-2021,18:00,15.46109,R,ugm-3,28.00570,R,ugm-3,51.71236,R,ugm-3
04-01-2021,19:00,16.22374,R,ugm-3,26.09225,R,ugm-3,50.96830,R,ugm-3
04-01-2021,20:00,8.59720,R,ugm-3,18.44049,R,ugm-3,31.62267,R,ugm-3
04-01-2021,21:00,6.44790,R,ugm-3,13.23246,R,ugm-3,23.11909,R,ugm-3
04-01-2021,22:00,6.65589,R,ugm-3,12.59465,R,ugm-3,22.80021,R,ugm-3
04-01-2021,23:00,3.84794,R,ugm-3,9.51264,R,ugm-3,15.41273,R,ugm-3
04-01-2021,24:00,1.38665,R,ugm-3,4.99559,R,ugm-3,7.12175,R,ugm-3
05-01-2021,01:00,1.11032,R,ugm-3,4.04161,R,ugm-3,5.74407,R,ugm-3
05-01-2021,02:00,0.64768,R,ugm-3,3.11994,R,ugm-3,4.11304,R,ugm-3
05-01-2021,03:00,0.48576,R,ugm-3,2.97819,R,ugm-3,3.72301,R,ugm-3
05-01-2021,04:00,0.58986,R,ugm-3,3.29725,R,ugm-3,4.20168,R,ugm-3
05-01-2021,05:00,1.07562,R,ugm-3,3.19066,R,ugm-3,4.83991,R,ugm-3
05-01-2021,06:00,4.51066,R,ugm-3,10.42235,R,ugm-3,17.33859,R,ugm-3
05-01-2021,07:00,14.71169,R,ugm-3,22.86313,R,ugm-3,45.42073,R,ugm-3
05-01-2021,08:00,29.14579,R,ugm-3,35.62107,R,ugm-3,80.31066,R,ugm-3
05-01-2021,09:00,24.84332,R,ugm-3,35.99536,R,ugm-3,74.08791,R,ugm-3
05-01-2021,10:00,14.78108,R,ugm-3,24.51186,R,ugm-3,47.17586,R,ugm-3
05-01-2021,11:00,13.67076,R,ugm-3,19.56609,R,ugm-3,40.52763,R,ugm-3
05-01-2021,12:00,11.76241,R,ugm-3,17.43953,R,ugm-3,35.47497,R,ugm-3
05-01-2021,13:00,13.21970,R,ugm-3,19.51311,R,ugm-3,39.78303,R,ugm-3
05-01-2021,14:00,14.60759,R,ugm-3,20.04433,R,ugm-3,42.44232,R,ugm-3
05-01-2021,15:00,14.85048,R,ugm-3,21.53342,R,ugm-3,44.30383,R,ugm-3
05-01-2021,16:00,17.76505,R,ugm-3,23.92543,R,ugm-3,51.16481,R,ugm-3
05-01-2021,17:00,19.91629,R,ugm-3,30.35993,R,ugm-3,60.89782,R,ugm-3
05-01-2021,18:00,21.89404,R,ugm-3,33.70973,R,ugm-3,67.28012,R,ugm-3
05-01-2021,19:00,12.38696,R,ugm-3,22.17279,R,ugm-3,41.16586,R,ugm-3
05-01-2021,20:00,11.55422,R,ugm-3,19.67343,R,ugm-3,37.38966,R,ugm-3
05-01-2021,21:00,4.16368,R,ugm-3,11.48622,R,ugm-3,17.87045,R,ugm-3
05-01-2021,22:00,3.64322,R,ugm-3,9.03992,R,ugm-3,14.62611,R,ugm-3
05-01-2021,23:00,2.22063,R,ugm-3,8.03004,R,ugm-3,11.43496,R,ugm-3
05-01-2021,24:00,2.08184,R,ugm-3,6.86002,R,ugm-3,10.05213,R,ugm-3
06-01-2021,01:00,2.40785,R,ugm-3,5.60454,R,ugm-3,9.29653,R,ugm-3
06-01-2021,02:00,0.64827,R,ugm-3,4.96714,R,ugm-3,5.96113,R,ugm-3
06-01-2021,03:00,0.76403,R,ugm-3,4.15094,R,ugm-3,5.32244,R,ugm-3
06-01-2021,04:00,1.18077,R,ugm-3,3.88452,R,ugm-3,5.69501,R,ugm-3
06-01-2021,05:00,1.87535,R,ugm-3,5.53396,R,ugm-3,8.40945,R,ugm-3
06-01-2021,06:00,6.21643,R,ugm-3,9.09682,R,ugm-3,18.62854,R,ugm-3
06-01-2021,07:00,16.66974,R,ugm-3,20.58563,R,ugm-3,46.14555,R,ugm-3
06-01-2021,08:00,49.24520,R,ugm-3,44.24663,R,ugm-3,119.75488,R,ugm-3
06-01-2021,09:00,44.66102,R,ugm-3,34.66960,R,ugm-3,103.14887,R,ugm-3
06-01-2021,10:00,22.67780,R,ugm-3,23.88115,R,ugm-3,58.65328,R,ugm-3
06-01-2021,11:00,34.45080,R,ugm-3,32.54810,R,ugm-3,85.37193,R,ugm-3
06-01-2021,12:00,16.63501,R,ugm-3,19.84052,R,ugm-3,45.34718,R,ugm-3
06-01-2021,13:00,21.25392,R,ugm-3,20.84840,R,ugm-3,53.43729,R,ugm-3
06-01-2021,14:00,21.42757,R,ugm-3,21.96598,R,ugm-3,54.82112,R,ugm-3
06-01-2021,15:00,25.07407,R,ugm-3,22.65523,R,ugm-3,61.10160,R,ugm-3
06-01-2021,16:00,26.60213,R,ugm-3,31.17001,R,ugm-3,71.95938,R,ugm-3
06-01-2021,17:00,31.91561,R,ugm-3,37.60627,R,ugm-3,86.54286,R,ugm-3
06-01-2021,18:00,31.49887,R,ugm-3,38.93719,R,ugm-3,87.23478,R,ugm-3
06-01-2021,19:00,23.61547,R,ugm-3,31.22542,R,ugm-3,67.43531,R,ugm-3
06-01-2021,20:00,23.44183,R,ugm-3,31.91747,R,ugm-3,67.86110,R,ugm-3
06-01-2021,21:00,15.17641,R,ugm-3,24.73823,R,ugm-3,48.00840,R,ugm-3
06-01-2021,22:00,8.47379,R,ugm-3,17.93041,R,ugm-3,30.92337,R,ugm-3
06-01-2021,23:00,9.37673,R,ugm-3,18.67490,R,ugm-3,33.05235,R,ugm-3
06-01-2021,24:00,6.28588,R,ugm-3,16.76108,R,ugm-3,26.39930,R,ugm-3
07-01-2021,01:00,3.10152,R,ugm-3,11.63529,R,ugm-3,16.39088,R,ugm-3
07-01-2021,02:00,3.15938,R,ugm-3,11.70622,R,ugm-3,16.55053,R,ugm-3
07-01-2021,03:00,2.36086,R,ugm-3,13.94173,R,ugm-3,17.56166,R,ugm-3
07-01-2021,04:00,5.93686,R,ugm-3,11.86450,R,ugm-3,20.96755,R,ugm-3
07-01-2021,05:00,10.55441,R,ugm-3,14.78917,R,ugm-3,30.97238,R,ugm-3
07-01-2021,06:00,21.94207,R,ugm-3,30.48262,R,ugm-3,64.12666,R,ugm-3
07-01-2021,07:00,76.97084,R,ugm-3,62.17294,R,ugm-3,180.19325,R,ugm-3
07-01-2021,08:00,149.67131,R,ugm-3,94.49316,R,ugm-3,323.98597,R,ugm-3
07-01-2021,09:00,135.50617,R,ugm-3,88.48660,R,ugm-3,296.25983,R,ugm-3
07-01-2021,10:00,43.32865,R,ugm-3,50.53495,R,ugm-3,116.97128,R,ugm-3
07-01-2021,11:00,100.40580,R,ugm-3,55.08352,R,ugm-3,209.03694,R,ugm-3
07-01-2021,12:00,49.33494,R,ugm-3,37.86631,R,ugm-3,113.51217,R,ugm-3
07-01-2021,13:00,23.12250,R,ugm-3,29.57735,R,ugm-3,65.03135,R,ugm-3
07-01-2021,14:00,31.97571,R,ugm-3,34.25609,R,ugm-3,83.28483,R,ugm-3
07-01-2021,15:00,28.15668,R,ugm-3,37.34457,R,ugm-3,80.51754,R,ugm-3
07-01-2021,16:00,34.37128,R,ugm-3,45.16443,R,ugm-3,97.86633,R,ugm-3
07-01-2021,17:00,133.77025,R,ugm-3,92.31909,R,ugm-3,297.43061,R,ugm-3
07-01-2021,18:00,142.41515,R,ugm-3,90.13293,R,ugm-3,308.49978,R,ugm-3
07-01-2021,19:00,101.96814,R,ugm-3,76.90178,R,ugm-3,233.25074,R,ugm-3
07-01-2021,20:00,71.34645,R,ugm-3,63.93187,R,ugm-3,173.32823,R,ugm-3
07-01-2021,21:00,48.91832,R,ugm-3,55.42817,R,ugm-3,130.43522,R,ugm-3
07-01-2021,22:00,36.07249,R,ugm-3,44.68464,R,ugm-3,99.99501,R,ugm-3
07-01-2021,23:00,33.12142,R,ugm-3,49.95459,R,ugm-3,100.74005,R,ugm-3
07-01-2021,24:00,20.37974,R,ugm-3,33.46355,R,ugm-3,64.71205,R,ugm-3
08-01-2021,01:00,7.26561,R,ugm-3,15.74830,R,ugm-3,26.88873,R,ugm-3
08-01-2021,02:00,4.95172,R,ugm-3,10.71168,R,ugm-3,18.30420,R,ugm-3
08-01-2021,03:00,4.13029,R,ugm-3,10.58773,R,ugm-3,16.92075,R,ugm-3
08-01-2021,04:00,2.70725,R,ugm-3,9.63031,R,ugm-3,13.78136,R,ugm-3
08-01-2021,05:00,2.39487,R,ugm-3,10.48175,R,ugm-3,14.15383,R,ugm-3
08-01-2021,06:00,10.20424,R,ugm-3,28.30509,R,ugm-3,43.95137,R,ugm-3
08-01-2021,07:00,33.45880,R,ugm-3,55.43626,R,ugm-3,106.73905,R,ugm-3
08-01-2021,08:00,78.44076,R,ugm-3,78.62442,R,ugm-3,198.89858,R,ugm-3
08-01-2021,09:00,65.28632,R,ugm-3,70.00774,R,ugm-3,170.11203,R,ugm-3
08-01-2021,10:00,43.83659,R,ugm-3,56.92352,R,ugm-3,124.13868,R,ugm-3
08-01-2021,11:00,29.60618,R,ugm-3,40.69810,R,ugm-3,86.09361,R,ugm-3
08-01-2021,12:00,22.28273,R,ugm-3,30.00476,R,ugm-3,64.17113,R,ugm-3
08-01-2021,13:00,24.85114,R,ugm-3,33.19670,R,ugm-3,71.30126,R,ugm-3
08-01-2021,14:00,19.33252,R,ugm-3,26.97254,R,ugm-3,56.61533,R,ugm-3
08-01-2021,15:00,17.14590,R,ugm-3,27.23914,R,ugm-3,53.52915,R,ugm-3
08-01-2021,16:00,35.47189,R,ugm-3,58.30909,R,ugm-3,112.69856,R,ugm-3
08-01-2021,17:00,37.27672,R,ugm-3,57.67012,R,ugm-3,114.82695,R,ugm-3
08-01-2021,18:00,73.33864,R,ugm-3,78.41287,R,ugm-3,190.86389,R,ugm-3
08-01-2021,19:00,97.39150,R,ugm-3,88.41026,R,ugm-3,237.74181,R,ugm-3
08-01-2021,20:00,60.56599,R,ugm-3,64.84757,R,ugm-3,157.71413,R,ugm-3
08-01-2021,21:00,27.38485,R,ugm-3,44.58298,R,ugm-3,86.57250,R,ugm-3
08-01-2021,22:00,6.14337,R,ugm-3,20.90994,R,ugm-3,30.32964,R,ugm-3
08-01-2021,23:00,4.19970,R,ugm-3,18.99487,R,ugm-3,25.43433,R,ugm-3
08-01-2021,24:00,4.47737,R,ugm-3,19.84616,R,ugm-3,26.71137,R,ugm-3
09-01-2021,01:00,2.82212,R,ugm-3,14.40015,R,ugm-3,18.72733,R,ugm-3
09-01-2021,02:00,1.38793,R,ugm-3,9.29271,R,ugm-3,11.42083,R,ugm-3
09-01-2021,03:00,4.58015,R,ugm-3,13.99224,R,ugm-3,21.01505,R,ugm-3
09-01-2021,04:00,6.55795,R,ugm-3,17.55679,R,ugm-3,27.61217,R,ugm-3
09-01-2021,05:00,4.23317,R,ugm-3,14.68388,R,ugm-3,21.17465,R,ugm-3
09-01-2021,06:00,18.14713,R,ugm-3,30.27208,R,ugm-3,58.09729,R,ugm-3
09-01-2021,07:00,11.17280,R,ugm-3,22.23857,R,ugm-3,39.36996,R,ugm-3
09-01-2021,08:00,40.77031,R,ugm-3,46.55181,R,ugm-3,109.06542,R,ugm-3
09-01-2021,09:00,26.43998,R,ugm-3,35.06022,R,ugm-3,75.60096,R,ugm-3
09-01-2021,10:00,4.23317,R,ugm-3,10.53407,R,ugm-3,17.02485,R,ugm-3
09-01-2021,11:00,3.71270,R,ugm-3,8.93800,R,ugm-3,14.63073,R,ugm-3
09-01-2021,12:00,8.29286,R,ugm-3,16.54592,R,ugm-3,29.26146,R,ugm-3
09-01-2021,13:00,6.14157,R,ugm-3,11.97052,R,ugm-3,21.38746,R,ugm-3
09-01-2021,14:00,11.17280,R,ugm-3,15.10941,R,ugm-3,32.24080,R,ugm-3
09-01-2021,15:00,25.81541,R,ugm-3,29.31434,R,ugm-3,68.89742,R,ugm-3
09-01-2021,16:00,40.42333,R,ugm-3,41.28476,R,ugm-3,103.26633,R,ugm-3
09-01-2021,17:00,62.80363,R,ugm-3,50.54175,R,ugm-3,146.83930,R,ugm-3
09-01-2021,18:00,53.40043,R,ugm-3,45.43441,R,ugm-3,127.31393,R,ugm-3
09-01-2021,19:00,33.06733,R,ugm-3,36.60301,R,ugm-3,87.30554,R,ugm-3
09-01-2021,20:00,26.19709,R,ugm-3,29.89957,R,ugm-3,70.06788,R,ugm-3
09-01-2021,21:00,15.96114,R,ugm-3,22.13210,R,ugm-3,46.60552,R,ugm-3
09-01-2021,22:00,10.82582,R,ugm-3,15.32223,R,ugm-3,31.92159,R,ugm-3
09-01-2021,23:00,9.64608,R,ugm-3,14.20499,R,ugm-3,28.99544,R,ugm-3
09-01-2021,24:00,3.64331,R,ugm-3,8.29957,R,ugm-3,13.88589,R,ugm-3
10-01-2021,01:00,2.91379,R,ugm-3,6.73875,R,ugm-3,11.20650,R,ugm-3
10-01-2021,02:00,1.11002,R,ugm-3,4.73464,R,ugm-3,6.43664,R,ugm-3
10-01-2021,03:00,1.00595,R,ugm-3,4.09628,R,ugm-3,5.63871,R,ugm-3
10-01-2021,04:00,1.83846,R,ugm-3,6.27748,R,ugm-3,9.09641,R,ugm-3
10-01-2021,05:00,0.38157,R,ugm-3,5.85158,R,ugm-3,6.43664,R,ugm-3
10-01-2021,06:00,14.56895,R,ugm-3,24.84557,R,ugm-3,47.18432,R,ugm-3
10-01-2021,07:00,12.79986,R,ugm-3,25.96227,R,ugm-3,45.58845,R,ugm-3
10-01-2021,08:00,38.43428,R,ugm-3,38.94780,R,ugm-3,97.87953,R,ugm-3
10-01-2021,09:00,36.97738,R,ugm-3,34.15988,R,ugm-3,90.85774,R,ugm-3
10-01-2021,10:00,42.42339,R,ugm-3,43.15114,R,ugm-3,108.19944,R,ugm-3
10-01-2021,11:00,69.61876,R,ugm-3,49.00884,R,ugm-3,155.75612,R,ugm-3
10-01-2021,12:00,53.03791,R,ugm-3,48.84547,R,ugm-3,130.16913,R,ugm-3
10-01-2021,13:00,50.81788,R,ugm-3,47.24910,R,ugm-3,125.16877,R,ugm-3
10-01-2021,14:00,25.80785,R,ugm-3,36.71071,R,ugm-3,76.28220,R,ugm-3
10-01-2021,15:00,48.49379,R,ugm-3,47.51455,R,ugm-3,121.87065,R,ugm-3
10-01-2021,16:00,42.28464,R,ugm-3,51.18361,R,ugm-3,116.01916,R,ugm-3
10-01-2021,17:00,51.37289,R,ugm-3,54.96256,R,ugm-3,133.73322,R,ugm-3
10-01-2021,18:00,42.94371,R,ugm-3,54.58827,R,ugm-3,120.43438,R,ugm-3
10-01-2021,19:00,43.22122,R,ugm-3,59.26953,R,ugm-3,125.54113,R,ugm-3
10-01-2021,20:00,40.06461,R,ugm-3,54.48122,R,ugm-3,115.91277,R,ugm-3
10-01-2021,21:00,16.30335,R,ugm-3,44.10270,R,ugm-3,69.10082,R,ugm-3
10-01-2021,22:00,11.58578,R,ugm-3,32.07947,R,ugm-3,49.84409,R,ugm-3
10-01-2021,23:00,11.86329,R,ugm-3,29.15378,R,ugm-3,47.34390,R,ugm-3
10-01-2021,24:00,6.24384,R,ugm-3,18.19425,R,ugm-3,27.76800,R,ugm-3
11-01-2021,01:00,4.20757,R,ugm-3,15.46199,R,ugm-3,21.91352,R,ugm-3
11-01-2021,02:00,0.73979,R,ugm-3,5.81558,R,ugm-3,6.94992,R,ugm-3
11-01-2021,03:00,0.62420,R,ugm-3,5.15954,R,ugm-3,6.11664,R,ugm-3
11-01-2021,04:00,0.72823,R,ugm-3,6.32973,R,ugm-3,7.44634,R,ugm-3
11-01-2021,05:00,1.69921,R,ugm-3,5.74512,R,ugm-3,8.35054,R,ugm-3
11-01-2021,06:00,5.37506,R,ugm-3,11.59753,R,ugm-3,19.83918,R,ugm-3
11-01-2021,07:00,11.96385,R,ugm-3,24.57853,R,ugm-3,42.92283,R,ugm-3
11-01-2021,08:00,30.58583,R,ugm-3,50.06438,R,ugm-3,96.96199,R,ugm-3
11-01-2021,09:00,34.46974,R,ugm-3,57.67210,R,ugm-3,110.52497,R,ugm-3
11-01-2021,10:00,17.85907,R,ugm-3,34.26153,R,ugm-3,61.64506,R,ugm-3
11-01-2021,11:00,19.52361,R,ugm-3,33.35812,R,ugm-3,63.29390,R,ugm-3
11-01-2021,12:00,19.14215,R,ugm-3,30.59215,R,ugm-3,59.94304,R,ugm-3
11-01-2021,13:00,15.98647,R,ugm-3,29.47372,R,ugm-3,53.98597,R,ugm-3
11-01-2021,14:00,15.60501,R,ugm-3,28.94166,R,ugm-3,52.86902,R,ugm-3
11-01-2021,15:00,17.26955,R,ugm-3,31.28272,R,ugm-3,57.76233,R,ugm-3
11-01-2021,16:00,19.14215,R,ugm-3,40.48515,R,ugm-3,69.83604,R,ugm-3
11-01-2021,17:00,21.04943,R,ugm-3,39.31590,R,ugm-3,71.59125,R,ugm-3
11-01-2021,18:00,21.11879,R,ugm-3,47.77285,R,ugm-3,80.15454,R,ugm-3
11-01-2021,19:00,8.77349,R,ugm-3,26.54500,R,ugm-3,39.99749,R,ugm-3
11-01-2021,20:00,5.61781,R,ugm-3,16.75690,R,ugm-3,25.37075,R,ugm-3
11-01-2021,21:00,4.09198,R,ugm-3,9.09709,R,ugm-3,15.37138,R,ugm-3
11-01-2021,22:00,2.67019,R,ugm-3,6.54339,R,ugm-3,10.63763,R,ugm-3
11-01-2021,23:00,2.35809,R,ugm-3,5.21354,R,ugm-3,8.82923,R,ugm-3
11-01-2021,24:00,1.17905,R,ugm-3,3.45778,R,ugm-3,5.26563,R,ugm-3
12-01-2021,01:00,0.97069,R,ugm-3,2.48246,R,ugm-3,3.97084,R,ugm-3
12-01-2021,02:00,0.69335,R,ugm-3,1.43638,R,ugm-3,2.49950,R,ugm-3
12-01-2021,03:00,0.62402,R,ugm-3,1.91496,R,ugm-3,2.87177,R,ugm-3
12-01-2021,04:00,0.72802,R,ugm-3,1.59594,R,ugm-3,2.71223,R,ugm-3
12-01-2021,05:00,0.58935,R,ugm-3,1.48948,R,ugm-3,2.39314,R,ugm-3
12-01-2021,06:00,2.39207,R,ugm-3,4.04344,R,ugm-3,7.71123,R,ugm-3
12-01-2021,07:00,8.90959,R,ugm-3,11.65294,R,ugm-3,25.31411,R,ugm-3
12-01-2021,08:00,15.28843,R,ugm-3,23.19771,R,ugm-3,46.63965,R,ugm-3
12-01-2021,09:00,17.81917,R,ugm-3,27.71988,R,ugm-3,55.04223,R,ugm-3
12-01-2021,10:00,13.13904,R,ugm-3,20.21806,R,ugm-3,40.36430,R,ugm-3
