Data supplied by UK-AIR on 22/10/2025
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
01-01-2025,16:00,9.900,R,ugm-3 (FIDAS),0.29075,R,ugm-3,6.68079,R,ugm-3,7.12661,R,ugm-3,72.99273,R,ugm-3,4.717,R,ugm-3 (Ref.eq)
01-01-2025,17:00,5.850,R,ugm-3 (FIDAS),0.29075,R,ugm-3,6.68079,R,ugm-3,7.12661,R,ugm-3,70.79746,R,ugm-3,3.939,R,ugm-3 (Ref.eq)
01-01-2025,18:00,6.750,R,ugm-3 (FIDAS),0.29075,R,ugm-3,6.27992,R,ugm-3,6.72574,R,ugm-3,73.04262,R,ugm-3,4.552,R,ugm-3 (Ref.eq)
01-01-2025,19:00,14.975,R,ugm-3 (FIDAS),0.29075,R,ugm-3,7.08166,R,ugm-3,7.52748,R,ugm-3,72.14456,R,ugm-3,7.076,R,ugm-3 (Ref.eq)
01-01-2025,20:00,18.075,R,ugm-3 (FIDAS),0.23260,R,ugm-3,4.00839,R,ugm-3,4.36505,R,ugm-3,75.03832,R,ugm-3,7.524,R,ugm-3 (Ref.eq)
01-01-2025,21:00,14.275,R,ugm-3 (FIDAS),0.20353,R,ugm-3,3.78573,R,ugm-3,4.09780,R,ugm-3,74.58929,R,ugm-3,6.203,R,ugm-3 (Ref.eq)
01-01-2025,22:00,19.825,R,ugm-3 (FIDAS),0.20353,R,ugm-3,4.40931,R,ugm-3,4.72138,R,ugm-3,70.39832,R,ugm-3,7.241,R,ugm-3 (Ref.eq)
01-01-2025,23:00,10.075,R,ugm-3 (FIDAS),0.31983,R,ugm-3,8.86327,R,ugm-3,9.35367,R,ugm-3,60.36993,R,ugm-3,5.401,R,ugm-3 (Ref.eq)
01-01-2025,24:00,10.450,R,ugm-3 (FIDAS),0.31983,R,ugm-3,14.96543,R,ugm-3,15.45583,R,ugm-3,46.40003,R,ugm-3,5.660,R,ugm-3 (Ref.eq)
02-01-2025,01:00,8.875,R,ugm-3 (FIDAS),35.45774,R,ugm-3,45.83576,R,ugm-3,100.20354,R,ugm-3,19.75743,R,ugm-3,5.778,R,ugm-3 (Ref.eq)
02-01-2025,02:00,8.175,R,ugm-3 (FIDAS),12.86554,R,ugm-3,44.79992,R,ugm-3,64.52681,R,ugm-3,3.32617,R,ugm-3,5.448,R,ugm-3 (Ref.eq)
02-01-2025,03:00,7.775,R,ugm-3 (FIDAS),2.20884,R,ugm-3,23.99401,R,ugm-3,27.38086,R,ugm-3,11.97420,R,ugm-3,5.425,R,ugm-3 (Ref.eq)
02-01-2025,04:00,6.600,R,ugm-3 (FIDAS),59.78408,R,ugm-3,35.93160,R,ugm-3,127.59924,R,ugm-3,10.77678,R,ugm-3,4.599,R,ugm-3 (Ref.eq)
02-01-2025,05:00,6.175,R,ugm-3 (FIDAS),42.72367,R,ugm-3,39.96323,R,ugm-3,105.47194,R,ugm-3,2.69420,R,ugm-3,4.835,R,ugm-3 (Ref.eq)
02-01-2025,06:00,5.575,R,ugm-3 (FIDAS),60.13284,R,ugm-3,42.16413,R,ugm-3,134.36654,R,ugm-3,2.29506,R,ugm-3,3.892,R,ugm-3 (Ref.eq)
02-01-2025,07:00,6.050,R,ugm-3 (FIDAS),43.56652,R,ugm-3,35.59888,R,ugm-3,102.39995,R,ugm-3,2.54452,R,ugm-3,3.703,R,ugm-3 (Ref.eq)
02-01-2025,08:00,6.525,R,ugm-3 (FIDAS),28.01743,R,ugm-3,38.87145,R,ugm-3,81.83091,R,ugm-3,3.79183,R,ugm-3,3.821,R,ugm-3 (Ref.eq)
02-01-2025,09:00,6.075,R,ugm-3 (FIDAS),25.60514,R,ugm-3,40.74486,R,ugm-3,80.00552,R,ugm-3,10.02839,R,ugm-3,3.278,R,ugm-3 (Ref.eq)
02-01-2025,10:00,6.050,R,ugm-3 (FIDAS),21.12933,R,ugm-3,41.99794,R,ugm-3,74.39579,R,ugm-3,8.08259,R,ugm-3,3.679,R,ugm-3 (Ref.eq)
02-01-2025,11:00,6.350,R,ugm-3 (FIDAS),13.92152,R,ugm-3,30.21011,R,ugm-3,51.55615,R,ugm-3,14.51872,R,ugm-3,3.821,R,ugm-3 (Ref.eq)
02-01-2025,12:00,6.775,R,ugm-3 (FIDAS),3.80735,R,ugm-3,14.99831,R,ugm-3,20.83616,R,ugm-3,42.45852,R,ugm-3,3.962,R,ugm-3 (Ref.eq)
02-01-2025,13:00,7.725,R,ugm-3 (FIDAS),,,,,,,,,,44.05508,R,ugm-3,4.693,R,ugm-3 (Ref.eq)
02-01-2025,14:00,7.950,R,ugm-3 (FIDAS),2.47042,R,ugm-3,11.61659,R,ugm-3,15.40451,R,ugm-3,43.95529,R,ugm-3,4.929,R,ugm-3 (Ref.eq)
02-01-2025,15:00,7.300,R,ugm-3 (FIDAS),4.38862,R,ugm-3,21.05242,R,ugm-3,27.78155,R,ugm-3,43.05723,R,ugm-3,3.868,R,ugm-3 (Ref.eq)
02-01-2025,16:00,8.850,R,ugm-3 (FIDAS),7.03342,R,ugm-3,34.85033,R,ugm-3,45.63476,R,ugm-3,27.88991,R,ugm-3,4.646,R,ugm-3 (Ref.eq)
02-01-2025,17:00,8.800,R,ugm-3 (FIDAS),10.20137,R,ugm-3,46.91113,R,ugm-3,62.55301,R,ugm-3,16.81377,R,ugm-3,5.354,R,ugm-3 (Ref.eq)
02-01-2025,18:00,11.875,R,ugm-3 (FIDAS),5.43492,R,ugm-3,44.20220,R,ugm-3,52.53562,R,ugm-3,17.21291,R,ugm-3,8.491,R,ugm-3 (Ref.eq)
02-01-2025,19:00,13.350,R,ugm-3 (FIDAS),16.07224,R,ugm-3,53.35829,R,ugm-3,78.00205,R,ugm-3,8.98065,R,ugm-3,10.236,R,ugm-3 (Ref.eq)
02-01-2025,20:00,12.975,R,ugm-3 (FIDAS),15.75254,R,ugm-3,49.12919,R,ugm-3,73.28274,R,ugm-3,6.28646,R,ugm-3,9.882,R,ugm-3 (Ref.eq)
02-01-2025,21:00,13.325,R,ugm-3 (FIDAS),40.54389,R,ugm-3,50.87420,R,ugm-3,113.04063,R,ugm-3,6.48603,R,ugm-3,9.788,R,ugm-3 (Ref.eq)
02-01-2025,22:00,17.400,R,ugm-3 (FIDAS),37.66658,R,ugm-3,51.14549,R,ugm-3,108.90012,R,ugm-3,4.09119,R,ugm-3,14.363,R,ugm-3 (Ref.eq)
02-01-2025,23:00,17.150,R,ugm-3 (FIDAS),63.15547,R,ugm-3,54.18062,R,ugm-3,151.01766,R,ugm-3,4.09119,R,ugm-3,14.316,R,ugm-3 (Ref.eq)
02-01-2025,24:00,11.600,R,ugm-3 (FIDAS),31.01099,R,ugm-3,46.25773,R,ugm-3,93.80726,R,ugm-3,3.44258,R,ugm-3,9.646,R,ugm-3 (Ref.eq)
03-01-2025,01:00,12.325,R,ugm-3 (FIDAS),27.65760,R,ugm-3,43.74842,R,ugm-3,86.15614,R,ugm-3,4.32402,R,ugm-3,9.929,R,ugm-3 (Ref.eq)
03-01-2025,02:00,11.675,R,ugm-3 (FIDAS),6.89503,R,ugm-3,28.29297,R,ugm-3,38.86520,R,ugm-3,8.98065,R,ugm-3,9.222,R,ugm-3 (Ref.eq)
03-01-2025,03:00,9.675,R,ugm-3 (FIDAS),1.16208,R,ugm-3,17.84361,R,ugm-3,19.62544,R,ugm-3,22.30195,R,ugm-3,7.476,R,ugm-3 (Ref.eq)
03-01-2025,04:00,9.300,R,ugm-3 (FIDAS),12.55051,R,ugm-3,21.65363,R,ugm-3,40.89747,R,ugm-3,17.71184,R,ugm-3,7.500,R,ugm-3 (Ref.eq)
03-01-2025,05:00,9.075,R,ugm-3 (FIDAS),70.27703,R,ugm-3,39.58998,R,ugm-3,147.34659,R,ugm-3,2.49463,R,ugm-3,7.052,R,ugm-3 (Ref.eq)
03-01-2025,06:00,6.700,R,ugm-3 (FIDAS),40.93441,R,ugm-3,44.70746,R,ugm-3,107.47267,R,ugm-3,2.34495,R,ugm-3,5.189,R,ugm-3 (Ref.eq)
03-01-2025,07:00,6.300,R,ugm-3 (FIDAS),54.90847,R,ugm-3,46.19947,R,ugm-3,130.39127,R,ugm-3,1.99570,R,ugm-3,4.599,R,ugm-3 (Ref.eq)
03-01-2025,08:00,7.275,R,ugm-3 (FIDAS),54.90847,R,ugm-3,43.48483,R,ugm-3,127.67664,R,ugm-3,2.39484,R,ugm-3,5.000,R,ugm-3 (Ref.eq)
03-01-2025,09:00,8.675,R,ugm-3 (FIDAS),106.62120,R,ugm-3,51.46178,R,ugm-3,214.94534,R,ugm-3,1.39699,R,ugm-3,5.401,R,ugm-3 (Ref.eq)
03-01-2025,10:00,12.575,R,ugm-3 (FIDAS),176.20098,R,ugm-3,61.99292,R,ugm-3,332.16398,R,ugm-3,1.24731,R,ugm-3,8.915,R,ugm-3 (Ref.eq)
03-01-2025,11:00,15.350,R,ugm-3 (FIDAS),103.10590,R,ugm-3,58.49841,R,ugm-3,216.59192,R,ugm-3,2.19527,R,ugm-3,10.802,R,ugm-3 (Ref.eq)
03-01-2025,12:00,20.325,R,ugm-3 (FIDAS),44.71118,R,ugm-3,50.39804,R,ugm-3,118.95422,R,ugm-3,4.83957,R,ugm-3,14.835,R,ugm-3 (Ref.eq)
03-01-2025,13:00,12.850,R,ugm-3 (FIDAS),20.39457,R,ugm-3,40.11019,R,ugm-3,71.38143,R,ugm-3,13.47098,R,ugm-3,8.090,R,ugm-3 (Ref.eq)
03-01-2025,14:00,14.425,R,ugm-3 (FIDAS),12.72482,R,ugm-3,36.29457,R,ugm-3,55.80569,R,ugm-3,19.50797,R,ugm-3,9.953,R,ugm-3 (Ref.eq)
03-01-2025,15:00,13.950,R,ugm-3 (FIDAS),6.59483,R,ugm-3,32.43212,R,ugm-3,42.54405,R,ugm-3,24.24776,R,ugm-3,8.538,R,ugm-3 (Ref.eq)
03-01-2025,16:00,12.350,R,ugm-3 (FIDAS),14.99088,R,ugm-3,47.32768,R,ugm-3,70.31338,R,ugm-3,20.50582,R,ugm-3,8.844,R,ugm-3 (Ref.eq)
03-01-2025,17:00,17.050,R,ugm-3 (FIDAS),49.88245,R,ugm-3,64.80894,R,ugm-3,141.29430,R,ugm-3,2.74409,R,ugm-3,12.854,R,ugm-3 (Ref.eq)
03-01-2025,18:00,27.700,R,ugm-3 (FIDAS),98.02178,R,ugm-3,68.74157,R,ugm-3,219.03954,R,ugm-3,2.34495,R,ugm-3,22.453,R,ugm-3 (Ref.eq)
03-01-2025,19:00,22.925,R,ugm-3 (FIDAS),85.26791,R,ugm-3,56.43370,R,ugm-3,187.17600,R,ugm-3,1.99570,R,ugm-3,18.656,R,ugm-3 (Ref.eq)
03-01-2025,20:00,25.400,R,ugm-3 (FIDAS),58.83050,R,ugm-3,50.46576,R,ugm-3,140.67127,R,ugm-3,1.79613,R,ugm-3,19.977,R,ugm-3 (Ref.eq)
03-01-2025,21:00,19.675,R,ugm-3 (FIDAS),59.61491,R,ugm-3,45.56934,R,ugm-3,136.97759,R,ugm-3,1.79613,R,ugm-3,16.038,R,ugm-3 (Ref.eq)
03-01-2025,22:00,18.725,R,ugm-3 (FIDAS),79.37033,R,ugm-3,43.84848,R,ugm-3,165.54796,R,ugm-3,1.64645,R,ugm-3,14.929,R,ugm-3 (Ref.eq)
03-01-2025,23:00,19.325,R,ugm-3 (FIDAS),64.87334,R,ugm-3,40.35466,R,ugm-3,139.82573,R,ugm-3,1.44688,R,ugm-3,15.212,R,ugm-3 (Ref.eq)
03-01-2025,24:00,21.450,R,ugm-3 (FIDAS),51.94515,R,ugm-3,37.65952,R,ugm-3,117.30764,R,ugm-3,1.39699,R,ugm-3,16.415,R,ugm-3 (Ref.eq)
04-01-2025,01:00,28.700,R,ugm-3 (FIDAS),126.92623,R,ugm-3,52.11246,R,ugm-3,246.72997,R,ugm-3,1.53004,R,ugm-3,22.146,R,ugm-3 (Ref.eq)
04-01-2025,02:00,14.125,R,ugm-3 (FIDAS),64.35369,R,ugm-3,39.69615,R,ugm-3,138.37044,R,ugm-3,0.99785,R,ugm-3,10.849,R,ugm-3 (Ref.eq)
04-01-2025,03:00,17.075,R,ugm-3 (FIDAS),49.25264,R,ugm-3,39.15639,R,ugm-3,114.67606,R,ugm-3,0.79828,R,ugm-3,12.571,R,ugm-3 (Ref.eq)
04-01-2025,04:00,11.125,R,ugm-3 (FIDAS),42.37005,R,ugm-3,39.25615,R,ugm-3,104.22265,R,ugm-3,0.59871,R,ugm-3,7.429,R,ugm-3 (Ref.eq)
04-01-2025,05:00,12.725,R,ugm-3 (FIDAS),37.17181,R,ugm-3,39.35326,R,ugm-3,96.34924,R,ugm-3,0.94796,R,ugm-3,8.986,R,ugm-3 (Ref.eq)
04-01-2025,06:00,10.825,R,ugm-3 (FIDAS),24.71344,R,ugm-3,39.68418,R,ugm-3,77.57759,R,ugm-3,0.74839,R,ugm-3,7.995,R,ugm-3 (Ref.eq)
04-01-2025,07:00,4.450,R,ugm-3 (FIDAS),2.70076,R,ugm-3,23.08222,R,ugm-3,27.22333,R,ugm-3,18.26066,R,ugm-3,2.972,R,ugm-3 (Ref.eq)
04-01-2025,08:00,4.475,R,ugm-3 (FIDAS),1.97475,R,ugm-3,17.16717,R,ugm-3,20.19509,R,ugm-3,42.50841,R,ugm-3,2.571,R,ugm-3 (Ref.eq)
04-01-2025,09:00,6.125,R,ugm-3 (FIDAS),1.65531,R,ugm-3,19.74766,R,ugm-3,22.28577,R,ugm-3,41.61035,R,ugm-3,3.467,R,ugm-3 (Ref.eq)
04-01-2025,10:00,6.825,R,ugm-3 (FIDAS),3.22349,R,ugm-3,27.04035,R,ugm-3,31.98297,R,ugm-3,33.57765,R,ugm-3,4.175,R,ugm-3 (Ref.eq)
04-01-2025,11:00,9.175,R,ugm-3 (FIDAS),2.75885,R,ugm-3,22.37041,R,ugm-3,26.60057,R,ugm-3,37.51916,R,ugm-3,4.764,R,ugm-3 (Ref.eq)
04-01-2025,12:00,10.750,R,ugm-3 (FIDAS),2.99117,R,ugm-3,20.90212,R,ugm-3,25.48851,R,ugm-3,49.54325,R,ugm-3,4.434,R,ugm-3 (Ref.eq)
04-01-2025,13:00,14.025,R,ugm-3 (FIDAS),2.41036,R,ugm-3,18.18959,R,ugm-3,21.88542,R,ugm-3,50.04218,R,ugm-3,6.203,R,ugm-3 (Ref.eq)
04-01-2025,14:00,16.825,R,ugm-3 (FIDAS),2.41036,R,ugm-3,19.16821,R,ugm-3,22.86404,R,ugm-3,50.24175,R,ugm-3,7.217,R,ugm-3 (Ref.eq)
04-01-2025,15:00,14.800,R,ugm-3 (FIDAS),2.99117,R,ugm-3,21.39142,R,ugm-3,25.97782,R,ugm-3,47.64734,R,ugm-3,6.769,R,ugm-3 (Ref.eq)
04-01-2025,16:00,11.175,R,ugm-3 (FIDAS),1.91667,R,ugm-3,17.16727,R,ugm-3,20.10612,R,ugm-3,48.94454,R,ugm-3,6.910,R,ugm-3 (Ref.eq)
04-01-2025,17:00,10.700,R,ugm-3 (FIDAS),2.03283,R,ugm-3,16.98915,R,ugm-3,20.10612,R,ugm-3,49.34368,R,ugm-3,6.745,R,ugm-3 (Ref.eq)
04-01-2025,18:00,6.900,R,ugm-3 (FIDAS),1.33586,R,ugm-3,16.99025,R,ugm-3,19.03854,R,ugm-3,58.92304,R,ugm-3,4.882,R,ugm-3 (Ref.eq)
04-01-2025,19:00,5.425,R,ugm-3 (FIDAS),0.98738,R,ugm-3,10.27393,R,ugm-3,11.78788,R,ugm-3,65.95789,R,ugm-3,3.915,R,ugm-3 (Ref.eq)
04-01-2025,20:00,4.925,R,ugm-3 (FIDAS),0.66793,R,ugm-3,7.73892,R,ugm-3,8.76307,R,ugm-3,69.50025,R,ugm-3,3.491,R,ugm-3 (Ref.eq)
04-01-2025,21:00,3.650,R,ugm-3 (FIDAS),0.40657,R,ugm-3,7.07209,R,ugm-3,7.69548,R,ugm-3,67.50455,R,ugm-3,2.830,R,ugm-3 (Ref.eq)
04-01-2025,22:00,1.925,R,ugm-3 (FIDAS),0.60985,R,ugm-3,7.56108,R,ugm-3,8.49617,R,ugm-3,55.33078,R,ugm-3,1.627,R,ugm-3 (Ref.eq)
04-01-2025,23:00,1.575,R,ugm-3 (FIDAS),0.63889,R,ugm-3,8.49517,R,ugm-3,9.47479,R,ugm-3,44.35443,R,ugm-3,1.132,R,ugm-3 (Ref.eq)
04-01-2025,24:00,1.750,R,ugm-3 (FIDAS),0.55177,R,ugm-3,9.56289,R,ugm-3,10.40892,R,ugm-3,41.26110,R,ugm-3,1.179,R,ugm-3 (Ref.eq)
05-01-2025,01:00,3.825,R,ugm-3 (FIDAS),0.54187,R,ugm-3,11.73735,R,ugm-3,12.56821,R,ugm-3,,,,2.241,R,ugm-3 (Ref.eq)
05-01-2025,02:00,9.025,R,ugm-3 (FIDAS),0.15482,R,ugm-3,3.43822,R,ugm-3,3.67561,R,ugm-3,81.09194,R,ugm-3,5.613,R,ugm-3 (Ref.eq)
05-01-2025,03:00,6.275,R,ugm-3 (FIDAS),0.17417,R,ugm-3,2.93427,R,ugm-3,3.20134,R,ugm-3,79.42886,R,ugm-3,3.797,R,ugm-3 (Ref.eq)
05-01-2025,04:00,6.750,R,ugm-3 (FIDAS),0.29029,R,ugm-3,2.44499,R,ugm-3,2.89010,R,ugm-3,78.63058,R,ugm-3,3.750,R,ugm-3 (Ref.eq)
05-01-2025,05:00,12.500,R,ugm-3 (FIDAS),0.20320,R,ugm-3,2.04497,R,ugm-3,2.35654,R,ugm-3,81.22499,R,ugm-3,6.887,R,ugm-3 (Ref.eq)
05-01-2025,06:00,11.850,R,ugm-3 (FIDAS),0.23223,R,ugm-3,2.88972,R,ugm-3,3.24580,R,ugm-3,77.73252,R,ugm-3,6.297,R,ugm-3 (Ref.eq)
05-01-2025,07:00,9.525,R,ugm-3 (FIDAS),0.26126,R,ugm-3,2.80074,R,ugm-3,3.20134,R,ugm-3,76.93424,R,ugm-3,4.953,R,ugm-3 (Ref.eq)
05-01-2025,08:00,15.525,R,ugm-3 (FIDAS),0.29029,R,ugm-3,3.73442,R,ugm-3,4.17952,R,ugm-3,73.79101,R,ugm-3,8.090,R,ugm-3 (Ref.eq)
05-01-2025,09:00,15.925,R,ugm-3 (FIDAS),0.34835,R,ugm-3,3.51201,R,ugm-3,4.04613,R,ugm-3,72.89294,R,ugm-3,9.057,R,ugm-3 (Ref.eq)
05-01-2025,10:00,12.425,R,ugm-3 (FIDAS),0.81281,R,ugm-3,4.13374,R,ugm-3,5.38002,R,ugm-3,74.73897,R,ugm-3,7.571,R,ugm-3 (Ref.eq)
05-01-2025,11:00,10.275,R,ugm-3 (FIDAS),0.43543,R,ugm-3,4.53452,R,ugm-3,5.20217,R,ugm-3,76.08606,R,ugm-3,6.132,R,ugm-3 (Ref.eq)
05-01-2025,12:00,10.875,R,ugm-3 (FIDAS),0.58058,R,ugm-3,5.24569,R,ugm-3,6.13589,R,ugm-3,76.38542,R,ugm-3,5.991,R,ugm-3 (Ref.eq)
05-01-2025,13:00,6.700,R,ugm-3 (FIDAS),0.78378,R,ugm-3,6.09015,R,ugm-3,7.29193,R,ugm-3,74.24004,R,ugm-3,3.396,R,ugm-3 (Ref.eq)
05-01-2025,14:00,12.125,R,ugm-3 (FIDAS),0.63864,R,ugm-3,3.91170,R,ugm-3,4.89093,R,ugm-3,76.38542,R,ugm-3,6.250,R,ugm-3 (Ref.eq)
05-01-2025,15:00,18.625,R,ugm-3 (FIDAS),0.66766,R,ugm-3,4.57860,R,ugm-3,5.60234,R,ugm-3,75.68692,R,ugm-3,8.514,R,ugm-3 (Ref.eq)
05-01-2025,16:00,14.350,R,ugm-3 (FIDAS),0.60961,R,ugm-3,5.33457,R,ugm-3,6.26928,R,ugm-3,75.08821,R,ugm-3,7.547,R,ugm-3 (Ref.eq)
05-01-2025,17:00,16.825,R,ugm-3 (FIDAS),0.49349,R,ugm-3,4.53442,R,ugm-3,5.29110,R,ugm-3,76.13596,R,ugm-3,8.184,R,ugm-3 (Ref.eq)
05-01-2025,18:00,17.200,R,ugm-3 (FIDAS),0.40640,R,ugm-3,3.91208,R,ugm-3,4.53523,R,ugm-3,76.88434,R,ugm-3,8.797,R,ugm-3 (Ref.eq)
05-01-2025,19:00,25.475,R,ugm-3 (FIDAS),0.34835,R,ugm-3,4.13449,R,ugm-3,4.66861,R,ugm-3,78.83015,R,ugm-3,12.736,R,ugm-3 (Ref.eq)
05-01-2025,20:00,31.200,R,ugm-3 (FIDAS),0.29029,R,ugm-3,3.64549,R,ugm-3,4.09060,R,ugm-3,81.17510,R,ugm-3,15.260,R,ugm-3 (Ref.eq)
05-01-2025,21:00,27.975,R,ugm-3 (FIDAS),0.29029,R,ugm-3,3.68996,R,ugm-3,4.13506,R,ugm-3,82.37252,R,ugm-3,13.679,R,ugm-3 (Ref.eq)
05-01-2025,22:00,30.000,R,ugm-3 (FIDAS),0.23223,R,ugm-3,2.97864,R,ugm-3,3.33473,R,ugm-3,81.22499,R,ugm-3,14.434,R,ugm-3 (Ref.eq)
05-01-2025,23:00,27.975,R,ugm-3 (FIDAS),0.17417,R,ugm-3,3.15659,R,ugm-3,3.42365,R,ugm-3,76.13596,R,ugm-3,14.269,R,ugm-3 (Ref.eq)
05-01-2025,24:00,34.475,R,ugm-3 (FIDAS),0.14515,R,ugm-3,2.17845,R,ugm-3,2.40100,R,ugm-3,75.43746,R,ugm-3,16.604,R,ugm-3 (Ref.eq)
06-01-2025,01:00,20.325,R,ugm-3 (FIDAS),0.07738,R,ugm-3,1.89612,R,ugm-3,2.01477,R,ugm-3,76.03617,R,ugm-3,10.283,R,ugm-3 (Ref.eq)
06-01-2025,02:00,13.475,R,ugm-3 (FIDAS),0.11607,R,ugm-3,4.50340,R,ugm-3,4.68137,R,ugm-3,66.85595,R,ugm-3,6.462,R,ugm-3 (Ref.eq)
06-01-2025,03:00,1.700,R,ugm-3 (FIDAS),0.17410,R,ugm-3,3.02186,R,ugm-3,3.28881,R,ugm-3,55.58025,R,ugm-3,0.991,R,ugm-3 (Ref.eq)
06-01-2025,04:00,2.975,R,ugm-3 (FIDAS),0.14509,R,ugm-3,2.31081,R,ugm-3,2.53328,R,ugm-3,57.07702,R,ugm-3,1.368,R,ugm-3 (Ref.eq)
06-01-2025,05:00,4.350,R,ugm-3 (FIDAS),0.20312,R,ugm-3,2.39960,R,ugm-3,2.71105,R,ugm-3,64.36133,R,ugm-3,1.792,R,ugm-3 (Ref.eq)
06-01-2025,06:00,4.100,R,ugm-3 (FIDAS),0.29017,R,ugm-3,6.08826,R,ugm-3,6.53318,R,ugm-3,66.30713,R,ugm-3,1.934,R,ugm-3 (Ref.eq)
06-01-2025,07:00,4.725,R,ugm-3 (FIDAS),0.34821,R,ugm-3,5.77706,R,ugm-3,6.31097,R,ugm-3,69.45036,R,ugm-3,2.359,R,ugm-3 (Ref.eq)
06-01-2025,08:00,7.225,R,ugm-3 (FIDAS),0.43526,R,ugm-3,7.42132,R,ugm-3,8.08870,R,ugm-3,64.56090,R,ugm-3,3.491,R,ugm-3 (Ref.eq)
06-01-2025,09:00,8.800,R,ugm-3 (FIDAS),0.63838,R,ugm-3,11.50977,R,ugm-3,12.48860,R,ugm-3,59.72132,R,ugm-3,3.915,R,ugm-3 (Ref.eq)
06-01-2025,10:00,9.800,R,ugm-3 (FIDAS),1.13167,R,ugm-3,10.66451,R,ugm-3,12.39971,R,ugm-3,58.57380,R,ugm-3,3.915,R,ugm-3 (Ref.eq)
06-01-2025,11:00,10.025,R,ugm-3 (FIDAS),1.71202,R,ugm-3,11.46351,R,ugm-3,14.08856,R,ugm-3,59.67143,R,ugm-3,3.844,R,ugm-3 (Ref.eq)
