Data supplied by UK-AIR on 23/3/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Plymouth Tavistock Road,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit
 
01-01-2022,01:00,0.86966,R,ugm-3,6.34251,R,ugm-3,7.67596,R,ugm-3
01-01-2022,02:00,0.68657,R,ugm-3,3.73595,R,ugm-3,4.78867,R,ugm-3
01-01-2022,03:00,0.92687,R,ugm-3,4.12452,R,ugm-3,5.54571,R,ugm-3
01-01-2022,04:00,0.44627,R,ugm-3,3.17131,R,ugm-3,3.85559,R,ugm-3
01-01-2022,05:00,0.51493,R,ugm-3,2.53788,R,ugm-3,3.32742,R,ugm-3
01-01-2022,06:00,0.48060,R,ugm-3,2.90741,R,ugm-3,3.64432,R,ugm-3
01-01-2022,07:00,0.34329,R,ugm-3,4.17428,R,ugm-3,4.70065,R,ugm-3
01-01-2022,08:00,0.17164,R,ugm-3,4.01493,R,ugm-3,4.27812,R,ugm-3
01-01-2022,09:00,0.41194,R,ugm-3,4.80844,R,ugm-3,5.44007,R,ugm-3
01-01-2022,10:00,0.41194,R,ugm-3,6.60419,R,ugm-3,7.23583,R,ugm-3
01-01-2022,11:00,0.96120,R,ugm-3,7.92747,R,ugm-3,9.40129,R,ugm-3
01-01-2022,12:00,1.33881,R,ugm-3,9.88365,R,ugm-3,11.93647,R,ugm-3
01-01-2022,13:00,1.51046,R,ugm-3,13.58169,R,ugm-3,15.89769,R,ugm-3
01-01-2022,14:00,1.78508,R,ugm-3,12.10427,R,ugm-3,14.84136,R,ugm-3
01-01-2022,15:00,1.95673,R,ugm-3,11.68264,R,ugm-3,14.68292,R,ugm-3
01-01-2022,16:00,1.51046,R,ugm-3,12.94790,R,ugm-3,15.26389,R,ugm-3
01-01-2022,17:00,1.47613,R,ugm-3,13.63433,R,ugm-3,15.89769,R,ugm-3
01-01-2022,18:00,0.82388,R,ugm-3,12.62740,R,ugm-3,13.89067,R,ugm-3
01-01-2022,19:00,1.06418,R,ugm-3,11.25544,R,ugm-3,12.88716,R,ugm-3
01-01-2022,20:00,0.85821,R,ugm-3,9.88113,R,ugm-3,11.19704,R,ugm-3
01-01-2022,21:00,0.58358,R,ugm-3,9.08745,R,ugm-3,9.98227,R,ugm-3
01-01-2022,22:00,0.48060,R,ugm-3,7.02708,R,ugm-3,7.76399,R,ugm-3
01-01-2022,23:00,0.37761,R,ugm-3,6.07585,R,ugm-3,6.65485,R,ugm-3
01-01-2022,24:00,0.41194,R,ugm-3,5.07252,R,ugm-3,5.70415,R,ugm-3
02-01-2022,01:00,0.32065,R,ugm-3,6.48426,R,ugm-3,6.97592,R,ugm-3
02-01-2022,02:00,0.36646,R,ugm-3,3.10222,R,ugm-3,3.66412,R,ugm-3
02-01-2022,03:00,0.37791,R,ugm-3,1.48161,R,ugm-3,2.06107,R,ugm-3
02-01-2022,04:00,0.27485,R,ugm-3,2.53806,R,ugm-3,2.95948,R,ugm-3
02-01-2022,05:00,0.24049,R,ugm-3,4.65180,R,ugm-3,5.02055,R,ugm-3
02-01-2022,06:00,0.54969,R,ugm-3,3.64922,R,ugm-3,4.49207,R,ugm-3
02-01-2022,07:00,0.79018,R,ugm-3,6.82128,R,ugm-3,8.03288,R,ugm-3
02-01-2022,08:00,1.13374,R,ugm-3,5.50178,R,ugm-3,7.24016,R,ugm-3
02-01-2022,09:00,0.89325,R,ugm-3,4.33794,R,ugm-3,5.70757,R,ugm-3
02-01-2022,10:00,1.13374,R,ugm-3,5.60748,R,ugm-3,7.34585,R,ugm-3
02-01-2022,11:00,1.23681,R,ugm-3,6.82349,R,ugm-3,8.71990,R,ugm-3
02-01-2022,12:00,2.16441,R,ugm-3,9.57616,R,ugm-3,12.89488,R,ugm-3
02-01-2022,13:00,3.22944,R,ugm-3,10.95547,R,ugm-3,15.90721,R,ugm-3
02-01-2022,14:00,7.00857,R,ugm-3,13.77509,R,ugm-3,24.52141,R,ugm-3
02-01-2022,15:00,6.90550,R,ugm-3,13.98597,R,ugm-3,24.57426,R,ugm-3
02-01-2022,16:00,5.77176,R,ugm-3,17.36263,R,ugm-3,26.21254,R,ugm-3
02-01-2022,17:00,4.43189,R,ugm-3,12.70540,R,ugm-3,19.50086,R,ugm-3
02-01-2022,18:00,4.39753,R,ugm-3,16.88021,R,ugm-3,23.62300,R,ugm-3
02-01-2022,19:00,3.60735,R,ugm-3,13.65258,R,ugm-3,19.18378,R,ugm-3
02-01-2022,20:00,3.19508,R,ugm-3,17.82552,R,ugm-3,22.72458,R,ugm-3
02-01-2022,21:00,2.16441,R,ugm-3,13.27551,R,ugm-3,16.59423,R,ugm-3
02-01-2022,22:00,2.13006,R,ugm-3,10.73865,R,ugm-3,14.00468,R,ugm-3
02-01-2022,23:00,1.23681,R,ugm-3,5.66084,R,ugm-3,7.55724,R,ugm-3
02-01-2022,24:00,0.92761,R,ugm-3,7.72037,R,ugm-3,9.14268,R,ugm-3
03-01-2022,01:00,0.82519,R,ugm-3,6.84291,R,ugm-3,8.10819,R,ugm-3
03-01-2022,02:00,0.77935,R,ugm-3,8.60535,R,ugm-3,9.80033,R,ugm-3
03-01-2022,03:00,0.55013,R,ugm-3,2.91093,R,ugm-3,3.75444,R,ugm-3
03-01-2022,04:00,0.37821,R,ugm-3,4.49651,R,ugm-3,5.07643,R,ugm-3
03-01-2022,05:00,0.44698,R,ugm-3,3.96804,R,ugm-3,4.65340,R,ugm-3
03-01-2022,06:00,1.47847,R,ugm-3,3.70843,R,ugm-3,5.97538,R,ugm-3
03-01-2022,07:00,1.27217,R,ugm-3,6.51009,R,ugm-3,8.46072,R,ugm-3
03-01-2022,08:00,2.47557,R,ugm-3,8.94813,R,ugm-3,12.74396,R,ugm-3
03-01-2022,09:00,3.02570,R,ugm-3,16.82973,R,ugm-3,21.46907,R,ugm-3
03-01-2022,10:00,4.77923,R,ugm-3,13.45359,R,ugm-3,20.78164,R,ugm-3
03-01-2022,11:00,6.01701,R,ugm-3,21.97294,R,ugm-3,31.19890,R,ugm-3
03-01-2022,12:00,6.49837,R,ugm-3,22.29245,R,ugm-3,32.25649,R,ugm-3
03-01-2022,13:00,6.84220,R,ugm-3,24.77939,R,ugm-3,35.27062,R,ugm-3
03-01-2022,14:00,5.87948,R,ugm-3,20.54456,R,ugm-3,29.55963,R,ugm-3
03-01-2022,15:00,5.05429,R,ugm-3,19.53601,R,ugm-3,27.28582,R,ugm-3
03-01-2022,16:00,6.32646,R,ugm-3,25.62306,R,ugm-3,35.32350,R,ugm-3
03-01-2022,17:00,10.86501,R,ugm-3,43.72893,R,ugm-3,60.38837,R,ugm-3
03-01-2022,18:00,8.76765,R,ugm-3,31.71554,R,ugm-3,45.15908,R,ugm-3
03-01-2022,19:00,6.73905,R,ugm-3,32.81659,R,ugm-3,43.14966,R,ugm-3
03-01-2022,20:00,6.36084,R,ugm-3,30.80541,R,ugm-3,40.55857,R,ugm-3
03-01-2022,21:00,3.67897,R,ugm-3,23.23119,R,ugm-3,28.87220,R,ugm-3
03-01-2022,22:00,2.57872,R,ugm-3,22.06273,R,ugm-3,26.01671,R,ugm-3
03-01-2022,23:00,1.65038,R,ugm-3,12.91026,R,ugm-3,15.44081,R,ugm-3
03-01-2022,24:00,1.75353,R,ugm-3,13.86257,R,ugm-3,16.55128,R,ugm-3
04-01-2022,01:00,0.73408,R,ugm-3,3.10731,R,ugm-3,4.23289,R,ugm-3
04-01-2022,02:00,0.45880,R,ugm-3,3.81160,R,ugm-3,4.51508,R,ugm-3
04-01-2022,03:00,0.48174,R,ugm-3,10.90178,R,ugm-3,11.64045,R,ugm-3
04-01-2022,04:00,0.79143,R,ugm-3,1.37913,R,ugm-3,2.59264,R,ugm-3
04-01-2022,05:00,0.58497,R,ugm-3,1.21950,R,ugm-3,2.11645,R,ugm-3
04-01-2022,06:00,3.16573,R,ugm-3,6.41601,R,ugm-3,11.27007,R,ugm-3
04-01-2022,07:00,6.46911,R,ugm-3,15.79564,R,ugm-3,25.71480,R,ugm-3
04-01-2022,08:00,16.41363,R,ugm-3,34.99271,R,ugm-3,60.15993,R,ugm-3
04-01-2022,09:00,15.24369,R,ugm-3,29.16740,R,ugm-3,52.54073,R,ugm-3
04-01-2022,10:00,4.57655,R,ugm-3,14.04135,R,ugm-3,21.05862,R,ugm-3
04-01-2022,11:00,8.98104,R,ugm-3,21.94426,R,ugm-3,35.71500,R,ugm-3
04-01-2022,12:00,11.80268,R,ugm-3,27.61802,R,ugm-3,45.71520,R,ugm-3
04-01-2022,13:00,5.88413,R,ugm-3,19.44397,R,ugm-3,28.46618,R,ugm-3
04-01-2022,14:00,8.25843,R,ugm-3,21.88820,R,ugm-3,34.55096,R,ugm-3
04-01-2022,15:00,11.35534,R,ugm-3,28.83303,R,ugm-3,46.24431,R,ugm-3
04-01-2022,16:00,10.08217,R,ugm-3,29.30369,R,ugm-3,44.76280,R,ugm-3
04-01-2022,17:00,,,,,,,,,
04-01-2022,18:00,,,,,,,,,
04-01-2022,19:00,,,,,,,,,
04-01-2022,20:00,,,,,,,,,
04-01-2022,21:00,,,,,,,,,
04-01-2022,22:00,,,,,,,,,
04-01-2022,23:00,,,,,,,,,
04-01-2022,24:00,,,,,,,,,
05-01-2022,01:00,,,,,,,,,
05-01-2022,02:00,,,,,,,,,
05-01-2022,03:00,,,,,,,,,
05-01-2022,04:00,,,,,,,,,
05-01-2022,05:00,,,,,,,,,
05-01-2022,06:00,,,,,,,,,
05-01-2022,07:00,,,,,,,,,
05-01-2022,08:00,,,,,,,,,
05-01-2022,09:00,,,,,,,,,
05-01-2022,10:00,,,,,,,,,
05-01-2022,11:00,,,,,,,,,
05-01-2022,12:00,,,,,,,,,
05-01-2022,13:00,,,,,,,,,
05-01-2022,14:00,,,,,,,,,
05-01-2022,15:00,,,,,,,,,
05-01-2022,16:00,,,,,,,,,
05-01-2022,17:00,,,,,,,,,
05-01-2022,18:00,,,,,,,,,
05-01-2022,19:00,,,,,,,,,
05-01-2022,20:00,,,,,,,,,
05-01-2022,21:00,,,,,,,,,
05-01-2022,22:00,,,,,,,,,
05-01-2022,23:00,,,,,,,,,
05-01-2022,24:00,,,,,,,,,
06-01-2022,01:00,,,,,,,,,
06-01-2022,02:00,,,,,,,,,
06-01-2022,03:00,,,,,,,,,
06-01-2022,04:00,,,,,,,,,
06-01-2022,05:00,,,,,,,,,
06-01-2022,06:00,,,,,,,,,
06-01-2022,07:00,,,,,,,,,
06-01-2022,08:00,,,,,,,,,
06-01-2022,09:00,,,,,,,,,
06-01-2022,10:00,,,,,,,,,
06-01-2022,11:00,,,,,,,,,
06-01-2022,12:00,,,,,,,,,
06-01-2022,13:00,,,,,,,,,
06-01-2022,14:00,,,,,,,,,
06-01-2022,15:00,,,,,,,,,
06-01-2022,16:00,,,,,,,,,
06-01-2022,17:00,,,,,,,,,
06-01-2022,18:00,,,,,,,,,
06-01-2022,19:00,,,,,,,,,
06-01-2022,20:00,,,,,,,,,
06-01-2022,21:00,,,,,,,,,
06-01-2022,22:00,,,,,,,,,
06-01-2022,23:00,,,,,,,,,
06-01-2022,24:00,,,,,,,,,
07-01-2022,01:00,,,,,,,,,
07-01-2022,02:00,,,,,,,,,
07-01-2022,03:00,,,,,,,,,
07-01-2022,04:00,,,,,,,,,
07-01-2022,05:00,,,,,,,,,
07-01-2022,06:00,,,,,,,,,
07-01-2022,07:00,,,,,,,,,
07-01-2022,08:00,,,,,,,,,
07-01-2022,09:00,,,,,,,,,
07-01-2022,10:00,,,,,,,,,
07-01-2022,11:00,,,,,,,,,
07-01-2022,12:00,,,,,,,,,
07-01-2022,13:00,,,,,,,,,
07-01-2022,14:00,,,,,,,,,
07-01-2022,15:00,,,,,,,,,
07-01-2022,16:00,,,,,,,,,
07-01-2022,17:00,,,,,,,,,
07-01-2022,18:00,,,,,,,,,
07-01-2022,19:00,,,,,,,,,
07-01-2022,20:00,,,,,,,,,
07-01-2022,21:00,,,,,,,,,
07-01-2022,22:00,,,,,,,,,
07-01-2022,23:00,,,,,,,,,
07-01-2022,24:00,,,,,,,,,
08-01-2022,01:00,,,,,,,,,
08-01-2022,02:00,,,,,,,,,
08-01-2022,03:00,,,,,,,,,
08-01-2022,04:00,,,,,,,,,
08-01-2022,05:00,,,,,,,,,
08-01-2022,06:00,,,,,,,,,
08-01-2022,07:00,,,,,,,,,
08-01-2022,08:00,,,,,,,,,
08-01-2022,09:00,,,,,,,,,
08-01-2022,10:00,,,,,,,,,
08-01-2022,11:00,,,,,,,,,
08-01-2022,12:00,,,,,,,,,
08-01-2022,13:00,,,,,,,,,
08-01-2022,14:00,,,,,,,,,
08-01-2022,15:00,,,,,,,,,
08-01-2022,16:00,,,,,,,,,
08-01-2022,17:00,,,,,,,,,
08-01-2022,18:00,,,,,,,,,
08-01-2022,19:00,,,,,,,,,
08-01-2022,20:00,,,,,,,,,
08-01-2022,21:00,,,,,,,,,
08-01-2022,22:00,,,,,,,,,
08-01-2022,23:00,,,,,,,,,
08-01-2022,24:00,,,,,,,,,
09-01-2022,01:00,,,,,,,,,
09-01-2022,02:00,,,,,,,,,
09-01-2022,03:00,,,,,,,,,
09-01-2022,04:00,,,,,,,,,
09-01-2022,05:00,,,,,,,,,
09-01-2022,06:00,,,,,,,,,
09-01-2022,07:00,,,,,,,,,
09-01-2022,08:00,,,,,,,,,
09-01-2022,09:00,,,,,,,,,
09-01-2022,10:00,,,,,,,,,
09-01-2022,11:00,,,,,,,,,
09-01-2022,12:00,,,,,,,,,
09-01-2022,13:00,,,,,,,,,
09-01-2022,14:00,,,,,,,,,
09-01-2022,15:00,,,,,,,,,
09-01-2022,16:00,,,,,,,,,
09-01-2022,17:00,,,,,,,,,
09-01-2022,18:00,,,,,,,,,
09-01-2022,19:00,,,,,,,,,
09-01-2022,20:00,,,,,,,,,
09-01-2022,21:00,,,,,,,,,
09-01-2022,22:00,,,,,,,,,
09-01-2022,23:00,,,,,,,,,
09-01-2022,24:00,,,,,,,,,
10-01-2022,01:00,,,,,,,,,
10-01-2022,02:00,,,,,,,,,
10-01-2022,03:00,,,,,,,,,
10-01-2022,04:00,,,,,,,,,
10-01-2022,05:00,,,,,,,,,
10-01-2022,06:00,,,,,,,,,
10-01-2022,07:00,,,,,,,,,
10-01-2022,08:00,,,,,,,,,
10-01-2022,09:00,,,,,,,,,
10-01-2022,10:00,,,,,,,,,
10-01-2022,11:00,,,,,,,,,
10-01-2022,12:00,,,,,,,,,
10-01-2022,13:00,,,,,,,,,
10-01-2022,14:00,,,,,,,,,
10-01-2022,15:00,,,,,,,,,
10-01-2022,16:00,,,,,,,,,
10-01-2022,17:00,,,,,,,,,
10-01-2022,18:00,,,,,,,,,
10-01-2022,19:00,,,,,,,,,
10-01-2022,20:00,,,,,,,,,
10-01-2022,21:00,,,,,,,,,
10-01-2022,22:00,,,,,,,,,
10-01-2022,23:00,,,,,,,,,
10-01-2022,24:00,,,,,,,,,
11-01-2022,01:00,,,,,,,,,
11-01-2022,02:00,,,,,,,,,
11-01-2022,03:00,,,,,,,,,
11-01-2022,04:00,,,,,,,,,
11-01-2022,05:00,,,,,,,,,
11-01-2022,06:00,,,,,,,,,
11-01-2022,07:00,,,,,,,,,
11-01-2022,08:00,,,,,,,,,
11-01-2022,09:00,,,,,,,,,
11-01-2022,10:00,,,,,,,,,
11-01-2022,11:00,,,,,,,,,
11-01-2022,12:00,,,,,,,,,
11-01-2022,13:00,,,,,,,,,
11-01-2022,14:00,,,,,,,,,
11-01-2022,15:00,,,,,,,,,
11-01-2022,16:00,,,,,,,,,
11-01-2022,17:00,,,,,,,,,
11-01-2022,18:00,,,,,,,,,
11-01-2022,19:00,,,,,,,,,
11-01-2022,20:00,,,,,,,,,
11-01-2022,21:00,,,,,,,,,
11-01-2022,22:00,,,,,,,,,
11-01-2022,23:00,,,,,,,,,
11-01-2022,24:00,,,,,,,,,
12-01-2022,01:00,,,,,,,,,
12-01-2022,02:00,,,,,,,,,
12-01-2022,03:00,,,,,,,,,
12-01-2022,04:00,,,,,,,,,
12-01-2022,05:00,,,,,,,,,
12-01-2022,06:00,,,,,,,,,
12-01-2022,07:00,,,,,,,,,
12-01-2022,08:00,,,,,,,,,
12-01-2022,09:00,,,,,,,,,
12-01-2022,10:00,,,,,,,,,
12-01-2022,11:00,66.51401,R,ugm-3,57.44222,R,ugm-3,159.42895,R,ugm-3
12-01-2022,12:00,33.79593,R,ugm-3,41.85818,R,ugm-3,93.67788,R,ugm-3
12-01-2022,13:00,4.69388,R,ugm-3,13.18619,R,ugm-3,20.38337,R,ugm-3
12-01-2022,14:00,4.48526,R,ugm-3,10.99158,R,ugm-3,17.86888,R,ugm-3
12-01-2022,15:00,6.32805,R,ugm-3,15.06747,R,ugm-3,24.77034,R,ugm-3
12-01-2022,16:00,5.00680,R,ugm-3,21.26632,R,ugm-3,28.94331,R,ugm-3
12-01-2022,17:00,34.80425,R,ugm-3,51.65404,R,ugm-3,105.01981,R,ugm-3
12-01-2022,18:00,20.44445,R,ugm-3,49.70424,R,ugm-3,81.05197,R,ugm-3
12-01-2022,19:00,39.11566,R,ugm-3,64.89166,R,ugm-3,124.86818,R,ugm-3
12-01-2022,20:00,7.30159,R,ugm-3,35.40258,R,ugm-3,46.59819,R,ugm-3
12-01-2022,21:00,28.37189,R,ugm-3,57.02287,R,ugm-3,100.52584,R,ugm-3
12-01-2022,22:00,70.47773,R,ugm-3,82.28740,R,ugm-3,190.35175,R,ugm-3
12-01-2022,23:00,51.42406,R,ugm-3,66.02792,R,ugm-3,144.87704,R,ugm-3
12-01-2022,24:00,26.63342,R,ugm-3,53.53604,R,ugm-3,94.37338,R,ugm-3
13-01-2022,01:00,10.52413,R,ugm-3,34.30103,R,ugm-3,50.43781,R,ugm-3
13-01-2022,02:00,0.64907,R,ugm-3,9.91990,R,ugm-3,10.91511,R,ugm-3
13-01-2022,03:00,1.25177,R,ugm-3,10.70794,R,ugm-3,12.62729,R,ugm-3
13-01-2022,04:00,0.83451,R,ugm-3,10.22411,R,ugm-3,11.50367,R,ugm-3
13-01-2022,05:00,2.67740,R,ugm-3,16.60133,R,ugm-3,20.70661,R,ugm-3
13-01-2022,06:00,14.08240,R,ugm-3,32.07326,R,ugm-3,53.66598,R,ugm-3
13-01-2022,07:00,16.44686,R,ugm-3,45.89059,R,ugm-3,71.10876,R,ugm-3
13-01-2022,08:00,21.90596,R,ugm-3,47.73963,R,ugm-3,81.32830,R,ugm-3
13-01-2022,09:00,22.77525,R,ugm-3,54.16504,R,ugm-3,89.08659,R,ugm-3
13-01-2022,10:00,15.71666,R,ugm-3,40.00100,R,ugm-3,64.09954,R,ugm-3
13-01-2022,11:00,9.73598,R,ugm-3,24.13069,R,ugm-3,39.05899,R,ugm-3
13-01-2022,12:00,11.26592,R,ugm-3,27.72392,R,ugm-3,44.99809,R,ugm-3
13-01-2022,13:00,7.75402,R,ugm-3,21.87262,R,ugm-3,33.76195,R,ugm-3
13-01-2022,14:00,4.93753,R,ugm-3,16.23915,R,ugm-3,23.80993,R,ugm-3
13-01-2022,15:00,4.69414,R,ugm-3,15.86328,R,ugm-3,23.06085,R,ugm-3
13-01-2022,16:00,5.49388,R,ugm-3,20.46912,R,ugm-3,28.89295,R,ugm-3
13-01-2022,17:00,5.80682,R,ugm-3,24.59076,R,ugm-3,33.49442,R,ugm-3
13-01-2022,18:00,6.05022,R,ugm-3,29.14005,R,ugm-3,38.41692,R,ugm-3
13-01-2022,19:00,2.95557,R,ugm-3,19.54565,R,ugm-3,24.07746,R,ugm-3
13-01-2022,20:00,2.57308,R,ugm-3,17.77788,R,ugm-3,21.72322,R,ugm-3
13-01-2022,21:00,2.53831,R,ugm-3,19.38286,R,ugm-3,23.27487,R,ugm-3
13-01-2022,22:00,1.80811,R,ugm-3,17.34565,R,ugm-3,20.11805,R,ugm-3
13-01-2022,23:00,1.28654,R,ugm-3,12.58082,R,ugm-3,14.55348,R,ugm-3
13-01-2022,24:00,1.32131,R,ugm-3,10.22677,R,ugm-3,12.25275,R,ugm-3
14-01-2022,01:00,0.51001,R,ugm-3,7.28036,R,ugm-3,8.06237,R,ugm-3
14-01-2022,02:00,0.51001,R,ugm-3,6.13879,R,ugm-3,6.92079,R,ugm-3
14-01-2022,03:00,0.45205,R,ugm-3,6.58440,R,ugm-3,7.27753,R,ugm-3
14-01-2022,04:00,1.98208,R,ugm-3,11.99753,R,ugm-3,15.03667,R,ugm-3
14-01-2022,05:00,0.20864,R,ugm-3,6.31549,R,ugm-3,6.63540,R,ugm-3
14-01-2022,06:00,2.01685,R,ugm-3,7.98438,R,ugm-3,11.07683,R,ugm-3
14-01-2022,07:00,3.61642,R,ugm-3,12.80927,R,ugm-3,18.35437,R,ugm-3
14-01-2022,08:00,5.32031,R,ugm-3,17.15314,R,ugm-3,25.31083,R,ugm-3
14-01-2022,09:00,8.58899,R,ugm-3,22.25486,R,ugm-3,35.42446,R,ugm-3
14-01-2022,10:00,6.08532,R,ugm-3,17.42494,R,ugm-3,26.75564,R,ugm-3
14-01-2022,11:00,5.91145,R,ugm-3,14.96246,R,ugm-3,24.02656,R,ugm-3
14-01-2022,12:00,6.43305,R,ugm-3,16.08909,R,ugm-3,25.95297,R,ugm-3
14-01-2022,13:00,6.81556,R,ugm-3,16.57282,R,ugm-3,27.02319,R,ugm-3
14-01-2022,14:00,6.43305,R,ugm-3,17.15932,R,ugm-3,27.02319,R,ugm-3
14-01-2022,15:00,6.91988,R,ugm-3,20.31918,R,ugm-3,30.92952,R,ugm-3
14-01-2022,16:00,7.89353,R,ugm-3,23.10718,R,ugm-3,35.21042,R,ugm-3
14-01-2022,17:00,7.68489,R,ugm-3,28.88524,R,ugm-3,40.66857,R,ugm-3
14-01-2022,18:00,5.21599,R,ugm-3,23.78796,R,ugm-3,31.78570,R,ugm-3
14-01-2022,19:00,2.60800,R,ugm-3,20.18823,R,ugm-3,24.18710,R,ugm-3
14-01-2022,20:00,2.74709,R,ugm-3,22.48998,R,ugm-3,26.70213,R,ugm-3
14-01-2022,21:00,2.32981,R,ugm-3,15.04960,R,ugm-3,18.62192,R,ugm-3
14-01-2022,22:00,2.46890,R,ugm-3,15.21091,R,ugm-3,18.99650,R,ugm-3
14-01-2022,23:00,2.46890,R,ugm-3,13.81961,R,ugm-3,17.60521,R,ugm-3
14-01-2022,24:00,3.09482,R,ugm-3,15.69598,R,ugm-3,20.44131,R,ugm-3
15-01-2022,01:00,0.92734,R,ugm-3,10.28051,R,ugm-3,11.70240,R,ugm-3
15-01-2022,02:00,0.51004,R,ugm-3,14.48817,R,ugm-3,15.27021,R,ugm-3
15-01-2022,03:00,1.07803,R,ugm-3,12.63611,R,ugm-3,14.28906,R,ugm-3
15-01-2022,04:00,0.62595,R,ugm-3,9.74364,R,ugm-3,10.70342,R,ugm-3
15-01-2022,05:00,1.70398,R,ugm-3,13.17481,R,ugm-3,15.78754,R,ugm-3
15-01-2022,06:00,13.63186,R,ugm-3,27.26349,R,ugm-3,48.16538,R,ugm-3
15-01-2022,07:00,10.36299,R,ugm-3,34.20229,R,ugm-3,50.09199,R,ugm-3
15-01-2022,08:00,1.73876,R,ugm-3,19.22243,R,ugm-3,21.88849,R,ugm-3
15-01-2022,09:00,2.15606,R,ugm-3,18.63609,R,ugm-3,21.94201,R,ugm-3
15-01-2022,10:00,4.24257,R,ugm-3,23.73197,R,ugm-3,30.23715,R,ugm-3
15-01-2022,11:00,5.35537,R,ugm-3,26.89575,R,ugm-3,35.10721,R,ugm-3
15-01-2022,12:00,6.43340,R,ugm-3,30.96912,R,ugm-3,40.83354,R,ugm-3
15-01-2022,13:00,5.00762,R,ugm-3,36.47335,R,ugm-3,44.15160,R,ugm-3
15-01-2022,14:00,3.82527,R,ugm-3,27.90395,R,ugm-3,33.76928,R,ugm-3
15-01-2022,15:00,4.83375,R,ugm-3,24.05641,R,ugm-3,31.46805,R,ugm-3
15-01-2022,16:00,2.50381,R,ugm-3,24.09680,R,ugm-3,27.93592,R,ugm-3
15-01-2022,17:00,2.22561,R,ugm-3,35.33382,R,ugm-3,38.74637,R,ugm-3
15-01-2022,18:00,1.00848,R,ugm-3,22.69693,R,ugm-3,24.24324,R,ugm-3
15-01-2022,19:00,0.93893,R,ugm-3,16.38152,R,ugm-3,17.82119,R,ugm-3
15-01-2022,20:00,4.34689,R,ugm-3,22.23408,R,ugm-3,28.89923,R,ugm-3
15-01-2022,21:00,16.10089,R,ugm-3,49.75458,R,ugm-3,74.44227,R,ugm-3
15-01-2022,22:00,5.94655,R,ugm-3,30.16363,R,ugm-3,39.28154,R,ugm-3
15-01-2022,23:00,3.75572,R,ugm-3,26.03047,R,ugm-3,31.78915,R,ugm-3
15-01-2022,24:00,4.17302,R,ugm-3,29.72550,R,ugm-3,36.12403,R,ugm-3
16-01-2022,01:00,1.43745,R,ugm-3,22.20238,R,ugm-3,24.40644,R,ugm-3
16-01-2022,02:00,1.06650,R,ugm-3,22.48572,R,ugm-3,24.12099,R,ugm-3
16-01-2022,03:00,0.66076,R,ugm-3,11.88586,R,ugm-3,12.89902,R,ugm-3
16-01-2022,04:00,0.76510,R,ugm-3,11.77941,R,ugm-3,12.95254,R,ugm-3
16-01-2022,05:00,0.97376,R,ugm-3,3.00285,R,ugm-3,4.49592,R,ugm-3
16-01-2022,06:00,5.49477,R,ugm-3,10.84305,R,ugm-3,19.26824,R,ugm-3
16-01-2022,07:00,12.38062,R,ugm-3,23.78144,R,ugm-3,42.76480,R,ugm-3
16-01-2022,08:00,12.62406,R,ugm-3,32.02536,R,ugm-3,51.38198,R,ugm-3
16-01-2022,09:00,14.84979,R,ugm-3,42.90323,R,ugm-3,65.67260,R,ugm-3
16-01-2022,10:00,12.72840,R,ugm-3,28.27935,R,ugm-3,47.79595,R,ugm-3
16-01-2022,11:00,27.26519,R,ugm-3,49.98572,R,ugm-3,91.79177,R,ugm-3
16-01-2022,12:00,25.73501,R,ugm-3,39.37944,R,ugm-3,78.83923,R,ugm-3
16-01-2022,13:00,24.20482,R,ugm-3,32.68033,R,ugm-3,69.79386,R,ugm-3
16-01-2022,14:00,30.95156,R,ugm-3,42.83473,R,ugm-3,90.29313,R,ugm-3
16-01-2022,15:00,30.04736,R,ugm-3,43.15070,R,ugm-3,89.22267,R,ugm-3
16-01-2022,16:00,25.14380,R,ugm-3,38.25208,R,ugm-3,76.80536,R,ugm-3
16-01-2022,17:00,17.07552,R,ugm-3,31.35501,R,ugm-3,57.53712,R,ugm-3
16-01-2022,18:00,15.33667,R,ugm-3,38.67771,R,ugm-3,62.19361,R,ugm-3
16-01-2022,19:00,22.70940,R,ugm-3,43.32283,R,ugm-3,78.14343,R,ugm-3
16-01-2022,20:00,12.83273,R,ugm-3,30.20677,R,ugm-3,49.88334,R,ugm-3
16-01-2022,21:00,12.83273,R,ugm-3,31.27723,R,ugm-3,50.95380,R,ugm-3
16-01-2022,22:00,13.49349,R,ugm-3,31.33453,R,ugm-3,52.02426,R,ugm-3
16-01-2022,23:00,28.89971,R,ugm-3,57.22066,R,ugm-3,101.53294,R,ugm-3
16-01-2022,24:00,11.05910,R,ugm-3,26.61059,R,ugm-3,43.56764,R,ugm-3
17-01-2022,01:00,9.55261,R,ugm-3,29.96013,R,ugm-3,44.60726,R,ugm-3
17-01-2022,02:00,6.90941,R,ugm-3,11.45955,R,ugm-3,22.05383,R,ugm-3
17-01-2022,03:00,3.16488,R,ugm-3,7.03062,R,ugm-3,11.88337,R,ugm-3
17-01-2022,04:00,4.24303,R,ugm-3,10.40919,R,ugm-3,16.91507,R,ugm-3
